code,location,date,temp,rainfall
143,대구경북,2018-01-04,.6,
143,대구경북,2018-01-05,2.1,
143,대구경북,2018-01-06,1.1,
143,대구경북,2018-01-07,-.5,0
143,대구경북,2018-01-08,2.2,1.5
143,대구경북,2018-01-09,-.1,.1
143,대구경북,2018-01-10,-2.9,.5
143,대구경북,2018-01-11,-6.6,
143,대구경북,2018-01-12,-6.6,
143,대구경북,2018-01-13,-2.5,0
143,대구경북,2018-01-14,-.8,
143,대구경북,2018-01-15,4.3,
143,대구경북,2018-01-16,3.4,9.5
143,대구경북,2018-01-17,4.5,9.5
143,대구경북,2018-01-18,5.8,
143,대구경북,2018-01-19,2.5,
143,대구경북,2018-01-20,1.8,
143,대구경북,2018-01-21,2.4,
143,대구경북,2018-01-22,4.5,0
143,대구경북,2018-01-23,-4.7,
143,대구경북,2018-01-24,-9.4,
143,대구경북,2018-01-25,-8.7,
143,대구경북,2018-01-26,-8.9,
143,대구경북,2018-01-27,-5.6,
143,대구경북,2018-01-28,-1.1,
143,대구경북,2018-01-29,-4.9,
143,대구경북,2018-01-30,-3.5,
143,대구경북,2018-01-31,-.3,
143,대구경북,2018-02-01,-.2,
143,대구경북,2018-02-02,-1.5,
143,대구경북,2018-02-03,-3.2,
143,대구경북,2018-02-04,-6.4,
143,대구경북,2018-02-05,-6.2,
143,대구경북,2018-02-06,-6.7,
143,대구경북,2018-02-07,-5.3,
143,대구경북,2018-02-08,-3.1,
143,대구경북,2018-02-09,2.3,
143,대구경북,2018-02-10,3.3,
143,대구경북,2018-02-11,-2.3,0
143,대구경북,2018-02-12,-2.7,.2
143,대구경북,2018-02-13,.7,0
143,대구경북,2018-02-14,6.6,
143,대구경북,2018-02-15,5,
143,대구경북,2018-02-16,3,
143,대구경북,2018-02-17,1.3,
143,대구경북,2018-02-18,2.1,
143,대구경북,2018-02-19,4.8,
143,대구경북,2018-02-20,4.3,
143,대구경북,2018-02-21,2.8,
143,대구경북,2018-02-22,2.2,
143,대구경북,2018-02-23,4.3,0
143,대구경북,2018-02-24,6.4,
143,대구경북,2018-02-25,6.3,.4
143,대구경북,2018-02-26,4.9,
143,대구경북,2018-02-27,7,
143,대구경북,2018-02-28,7.4,24.5
143,대구경북,2018-03-01,5.1,0
143,대구경북,2018-03-02,3.5,
143,대구경북,2018-03-03,8.2,
143,대구경북,2018-03-04,12.7,15.5
143,대구경북,2018-03-05,5.3,7
143,대구경북,2018-03-06,5.2,
143,대구경북,2018-03-07,4.7,9
143,대구경북,2018-03-08,2,14
143,대구경북,2018-03-09,2.9,
143,대구경북,2018-03-10,6.9,
143,대구경북,2018-03-11,8.6,
143,대구경북,2018-03-12,9.8,
143,대구경북,2018-03-13,13.3,
143,대구경북,2018-03-14,16,
143,대구경북,2018-03-15,14.8,15.5
143,대구경북,2018-03-16,4,1
143,대구경북,2018-03-17,5.5,
143,대구경북,2018-03-18,9.1,1.5
143,대구경북,2018-03-19,8.1,23
143,대구경북,2018-03-20,5.2,
143,대구경북,2018-03-21,1.7,12
143,대구경북,2018-03-22,6,.2
143,대구경북,2018-03-23,7.9,
143,대구경북,2018-03-24,11.7,
143,대구경북,2018-03-25,13.9,
143,대구경북,2018-03-26,15.3,
143,대구경북,2018-03-27,16.3,
143,대구경북,2018-03-28,18.2,
143,대구경북,2018-03-29,15.1,
143,대구경북,2018-03-30,12.9,
143,대구경북,2018-03-31,15.2,
143,대구경북,2018-04-01,17.5,
143,대구경북,2018-04-02,19.7,
143,대구경북,2018-04-03,20.2,
143,대구경북,2018-04-04,10.5,18.5
143,대구경북,2018-04-05,8.2,8
143,대구경북,2018-04-06,9.5,19.5
143,대구경북,2018-04-07,6.2,
143,대구경북,2018-04-08,8.9,
143,대구경북,2018-04-09,13.5,
143,대구경북,2018-04-10,15.5,
143,대구경북,2018-04-11,19,1.5
143,대구경북,2018-04-12,16.4,
143,대구경북,2018-04-13,12.8,0
143,대구경북,2018-04-14,10.5,18.5
143,대구경북,2018-04-15,12.8,
143,대구경북,2018-04-16,12.2,
143,대구경북,2018-04-17,14.6,
143,대구경북,2018-04-18,16.9,
143,대구경북,2018-04-19,19.2,
143,대구경북,2018-04-20,21.5,
143,대구경북,2018-04-21,21.8,
143,대구경북,2018-04-22,16.1,0
143,대구경북,2018-04-23,10.4,38
143,대구경북,2018-04-24,11.2,9
143,대구경북,2018-04-25,13.2,
143,대구경북,2018-04-26,16.4,
143,대구경북,2018-04-27,17.4,
143,대구경북,2018-04-28,17.8,
143,대구경북,2018-04-29,19,
143,대구경북,2018-04-30,21,
143,대구경북,2018-05-01,20.1,
143,대구경북,2018-05-02,15.1,7.5
143,대구경북,2018-05-03,14.1,.2
143,대구경북,2018-05-04,16.1,
143,대구경북,2018-05-05,19.9,
143,대구경북,2018-05-06,16.2,10.5
143,대구경북,2018-05-07,15.5,19.5
143,대구경북,2018-05-08,14.3,
143,대구경북,2018-05-09,12.9,
143,대구경북,2018-05-10,17.6,
143,대구경북,2018-05-11,19.7,
143,대구경북,2018-05-12,17.7,9
143,대구경북,2018-05-13,20.6,5
143,대구경북,2018-05-14,22.2,
143,대구경북,2018-05-15,24.6,0
143,대구경북,2018-05-16,24.8,0
143,대구경북,2018-05-17,26.5,
143,대구경북,2018-05-18,16.9,4
143,대구경북,2018-05-19,14.4,
143,대구경북,2018-05-20,14.4,
143,대구경북,2018-05-21,15.2,
143,대구경북,2018-05-22,18.5,6
143,대구경북,2018-05-23,20.1,22
143,대구경북,2018-05-24,21.2,
143,대구경북,2018-05-25,22.8,
143,대구경북,2018-05-26,22.5,
143,대구경북,2018-05-27,22.2,
143,대구경북,2018-05-28,22.8,
143,대구경북,2018-05-29,23.9,0
143,대구경북,2018-05-30,21.9,16
143,대구경북,2018-05-31,21.8,
143,대구경북,2018-06-01,24.3,
143,대구경북,2018-06-02,26.8,
143,대구경북,2018-06-03,25.2,
143,대구경북,2018-06-04,25.3,
143,대구경북,2018-06-05,22.6,.1
143,대구경북,2018-06-06,24.6,
143,대구경북,2018-06-07,27,
143,대구경북,2018-06-08,25.6,
143,대구경북,2018-06-09,20.2,
143,대구경북,2018-06-10,18.7,.5
143,대구경북,2018-06-11,17,21
143,대구경북,2018-06-12,19.1,
143,대구경북,2018-06-13,20.3,
143,대구경북,2018-06-14,20.1,
143,대구경북,2018-06-15,19.1,
143,대구경북,2018-06-16,18.7,
143,대구경북,2018-06-17,21.9,
143,대구경북,2018-06-18,25.4,
143,대구경북,2018-06-19,22.4,1.5
143,대구경북,2018-06-20,24.7,
143,대구경북,2018-06-21,25.4,
143,대구경북,2018-06-22,25.6,
143,대구경북,2018-06-23,26.4,0
143,대구경북,2018-06-24,28.6,
143,대구경북,2018-06-25,28.2,
143,대구경북,2018-06-26,26,.5
143,대구경북,2018-06-27,25.8,68.5
143,대구경북,2018-06-28,23.3,19
143,대구경북,2018-06-29,25.7,
143,대구경북,2018-06-30,22.7,10
143,대구경북,2018-07-01,24.7,47
143,대구경북,2018-07-02,24.5,62.5
143,대구경북,2018-07-03,23.9,17.5
143,대구경북,2018-07-04,26.2,24.5
143,대구경북,2018-07-05,22.4,14
143,대구경북,2018-07-06,20.8,
143,대구경북,2018-07-07,20.2,
143,대구경북,2018-07-08,19.4,
143,대구경북,2018-07-09,19.2,2.5
143,대구경북,2018-07-10,24.6,
143,대구경북,2018-07-11,28.2,
143,대구경북,2018-07-12,29.6,
143,대구경북,2018-07-13,30.6,
143,대구경북,2018-07-14,30.7,
143,대구경북,2018-07-15,31.3,
143,대구경북,2018-07-16,31.3,
143,대구경북,2018-07-17,30.9,
143,대구경북,2018-07-18,30.7,
143,대구경북,2018-07-19,31,
143,대구경북,2018-07-20,31.5,
143,대구경북,2018-07-21,31.1,
143,대구경북,2018-07-22,31.1,
143,대구경북,2018-07-23,32.2,
143,대구경북,2018-07-24,32.2,
143,대구경북,2018-07-25,32.3,
143,대구경북,2018-07-26,33.1,
143,대구경북,2018-07-27,32.4,.1
143,대구경북,2018-07-28,29.3,1.5
143,대구경북,2018-07-29,30.3,
143,대구경북,2018-07-30,28.5,0
143,대구경북,2018-07-31,29.2,
143,대구경북,2018-08-01,30.4,
143,대구경북,2018-08-02,30.8,
143,대구경북,2018-08-03,31,
143,대구경북,2018-08-04,32.3,
143,대구경북,2018-08-05,32.2,
143,대구경북,2018-08-06,30.4,
143,대구경북,2018-08-07,28.4,
143,대구경북,2018-08-08,29.1,0
143,대구경북,2018-08-09,29.3,
143,대구경북,2018-08-10,25.9,85.5
143,대구경북,2018-08-11,26.5,
143,대구경북,2018-08-12,27.7,3.5
143,대구경북,2018-08-13,30.6,
143,대구경북,2018-08-14,30.7,
143,대구경북,2018-08-15,28.7,.6
143,대구경북,2018-08-16,26.2,4
143,대구경북,2018-08-17,24.5,
143,대구경북,2018-08-18,23.8,
143,대구경북,2018-08-19,24.9,
143,대구경북,2018-08-20,26.3,
143,대구경북,2018-08-21,29.3,
143,대구경북,2018-08-22,29.4,
143,대구경북,2018-08-23,27.6,12.5
143,대구경북,2018-08-24,29.2,6
143,대구경북,2018-08-25,25.4,.5
143,대구경북,2018-08-26,20.8,127.5
143,대구경북,2018-08-27,22.9,56.5
143,대구경북,2018-08-28,25.7,7.5
143,대구경북,2018-08-29,27.6,
143,대구경북,2018-08-30,27.7,.1
143,대구경북,2018-08-31,23.7,30
143,대구경북,2018-09-01,23.2,
143,대구경북,2018-09-02,22.2,.3
143,대구경북,2018-09-03,23.4,11
143,대구경북,2018-09-04,24.7,36
143,대구경북,2018-09-05,25,
143,대구경북,2018-09-06,22.5,0
143,대구경북,2018-09-07,22.8,4
143,대구경북,2018-09-08,20,
143,대구경북,2018-09-09,20.5,
143,대구경북,2018-09-10,20.6,0
143,대구경북,2018-09-11,19.6,
143,대구경북,2018-09-12,21.1,
143,대구경북,2018-09-13,21.3,.2
143,대구경북,2018-09-14,21.8,7.5
143,대구경북,2018-09-15,22.1,3.5
143,대구경북,2018-09-16,24.3,0
143,대구경북,2018-09-17,23.6,0
143,대구경북,2018-09-18,22.9,
143,대구경북,2018-09-19,22,.5
143,대구경북,2018-09-20,20.5,6
143,대구경북,2018-09-21,19.7,40
143,대구경북,2018-09-22,21.2,
143,대구경북,2018-09-23,20.8,
143,대구경북,2018-09-24,17.8,
143,대구경북,2018-09-25,16.8,
143,대구경북,2018-09-26,17.7,
143,대구경북,2018-09-27,16.8,
143,대구경북,2018-09-28,16.8,
143,대구경북,2018-09-29,18.2,0
143,대구경북,2018-09-30,20.4,0
143,대구경북,2018-10-01,17.5,.5
143,대구경북,2018-10-02,17.2,
143,대구경북,2018-10-03,16.8,
143,대구경북,2018-10-04,18.3,.5
143,대구경북,2018-10-05,18.3,58
143,대구경북,2018-10-06,20.3,98.5
143,대구경북,2018-10-07,19.9,
143,대구경북,2018-10-08,16.5,
143,대구경북,2018-10-09,15.3,
143,대구경북,2018-10-10,15.3,
143,대구경북,2018-10-11,12.3,
143,대구경북,2018-10-12,11.6,
143,대구경북,2018-10-13,13.5,
143,대구경북,2018-10-14,14.5,
143,대구경북,2018-10-15,15.8,
143,대구경북,2018-10-16,13.8,
143,대구경북,2018-10-17,13.7,
143,대구경북,2018-10-18,13,.3
143,대구경북,2018-10-19,13.9,
143,대구경북,2018-10-20,12.4,
143,대구경북,2018-10-21,12.2,
143,대구경북,2018-10-22,13.3,
143,대구경북,2018-10-23,15.5,
143,대구경북,2018-10-24,14.5,
143,대구경북,2018-10-25,12.5,
143,대구경북,2018-10-26,12.5,5.5
143,대구경북,2018-10-27,12,.5
143,대구경북,2018-10-28,11.7,.3
143,대구경북,2018-10-29,11,1
143,대구경북,2018-10-30,9,
143,대구경북,2018-10-31,9.2,
143,대구경북,2018-11-01,8.9,
143,대구경북,2018-11-02,9,
143,대구경북,2018-11-03,10.1,
143,대구경북,2018-11-04,11,
143,대구경북,2018-11-05,10.8,
143,대구경북,2018-11-06,13,
143,대구경북,2018-11-07,13.8,.4
143,대구경북,2018-11-08,15,15.5
143,대구경북,2018-11-09,13.8,
143,대구경북,2018-11-10,11.1,
143,대구경북,2018-11-11,10.7,.5
143,대구경북,2018-11-12,11.4,.5
143,대구경북,2018-11-13,10.5,
143,대구경북,2018-11-14,9.9,
143,대구경북,2018-11-15,9.2,
143,대구경북,2018-11-16,8.8,.2
143,대구경북,2018-11-17,9,
143,대구경북,2018-11-18,8.2,
143,대구경북,2018-11-19,8.2,
143,대구경북,2018-11-20,7.7,
143,대구경북,2018-11-21,6.4,
143,대구경북,2018-11-22,5.6,
143,대구경북,2018-11-23,3,
143,대구경북,2018-11-24,1.4,.1
143,대구경북,2018-11-25,4.5,
143,대구경북,2018-11-26,5.8,
143,대구경북,2018-11-27,8.2,
143,대구경북,2018-11-28,7.1,
143,대구경북,2018-11-29,5.8,
143,대구경북,2018-11-30,7.2,
143,대구경북,2018-12-01,6.4,
143,대구경북,2018-12-02,7.7,
143,대구경북,2018-12-03,12.1,2.5
143,대구경북,2018-12-04,12.1,14
143,대구경북,2018-12-05,6.5,
143,대구경북,2018-12-06,5.6,1
143,대구경북,2018-12-07,-1.9,
143,대구경북,2018-12-08,-4.2,
143,대구경북,2018-12-09,-3,
143,대구경북,2018-12-10,-1.6,
143,대구경북,2018-12-11,.4,3
143,대구경북,2018-12-12,.8,
143,대구경북,2018-12-13,1.1,
143,대구경북,2018-12-14,-.8,
143,대구경북,2018-12-15,-1.2,
143,대구경북,2018-12-16,-.8,1.8
143,대구경북,2018-12-17,2.8,
143,대구경북,2018-12-18,3.6,
143,대구경북,2018-12-19,5.1,
143,대구경북,2018-12-20,4.1,
143,대구경북,2018-12-21,4.8,
143,대구경북,2018-12-22,6.9,
143,대구경북,2018-12-23,7.2,1.5
143,대구경북,2018-12-24,1.5,
143,대구경북,2018-12-25,.4,
143,대구경북,2018-12-26,4.2,
143,대구경북,2018-12-27,-3.3,
143,대구경북,2018-12-28,-5.7,
143,대구경북,2018-12-29,-4.2,
143,대구경북,2018-12-30,-3.6,
143,대구경북,2018-12-31,-1.3,
143,대구경북,2019-01-01,-.6,
143,대구경북,2019-01-02,-.5,
143,대구경북,2019-01-03,0,
143,대구경북,2019-01-04,.9,
143,대구경북,2019-01-05,2.4,
143,대구경북,2019-01-06,.6,
143,대구경북,2019-01-07,1.2,
143,대구경북,2019-01-08,1.2,
143,대구경북,2019-01-09,-1.3,
143,대구경북,2019-01-10,1.7,
143,대구경북,2019-01-11,3,
143,대구경북,2019-01-12,3.1,3.5
143,대구경북,2019-01-13,1.8,
143,대구경북,2019-01-14,2,
143,대구경북,2019-01-15,2.6,0
143,대구경북,2019-01-16,-1.9,
143,대구경북,2019-01-17,1.5,
143,대구경북,2019-01-18,2.5,
143,대구경북,2019-01-19,4.5,0
143,대구경북,2019-01-20,3.4,.5
143,대구경북,2019-01-21,1.9,
143,대구경북,2019-01-22,3.9,
143,대구경북,2019-01-23,4.2,
143,대구경북,2019-01-24,2.8,
143,대구경북,2019-01-25,1.1,
143,대구경북,2019-01-26,-.3,
143,대구경북,2019-01-27,.7,
143,대구경북,2019-01-28,3.1,
143,대구경북,2019-01-29,1.6,
143,대구경북,2019-01-30,5.2,
143,대구경북,2019-01-31,1.4,5.5
143,대구경북,2019-02-01,0,
143,대구경북,2019-02-02,3,
143,대구경북,2019-02-03,5,6
143,대구경북,2019-02-04,4.1,
143,대구경북,2019-02-05,3.3,
143,대구경북,2019-02-06,6.6,
143,대구경북,2019-02-07,3.9,
143,대구경북,2019-02-08,-.1,
143,대구경북,2019-02-09,.2,
143,대구경북,2019-02-10,1,
143,대구경북,2019-02-11,.6,
143,대구경북,2019-02-12,1.5,
143,대구경북,2019-02-13,2.6,
143,대구경북,2019-02-14,2.1,
143,대구경북,2019-02-15,4.1,
143,대구경북,2019-02-16,1,0
143,대구경북,2019-02-17,1.8,
143,대구경북,2019-02-18,4.9,0
143,대구경북,2019-02-19,3.6,19.5
143,대구경북,2019-02-20,3.8,
143,대구경북,2019-02-21,3.7,
143,대구경북,2019-02-22,6,
143,대구경북,2019-02-23,5.6,
143,대구경북,2019-02-24,6.9,
143,대구경북,2019-02-25,9.2,
143,대구경북,2019-02-26,8.1,
143,대구경북,2019-02-27,9.1,.2
143,대구경북,2019-02-28,9,.5
143,대구경북,2019-03-01,8.4,
143,대구경북,2019-03-02,8,
143,대구경북,2019-03-03,10,
143,대구경북,2019-03-04,10.9,
143,대구경북,2019-03-05,10.1,
143,대구경북,2019-03-06,11.2,0
143,대구경북,2019-03-07,8.7,.2
143,대구경북,2019-03-08,8.5,
143,대구경북,2019-03-09,10.9,
143,대구경북,2019-03-10,8.5,7.5
143,대구경북,2019-03-11,8.2,.5
143,대구경북,2019-03-12,8.4,.5
143,대구경북,2019-03-13,5.3,
143,대구경북,2019-03-14,6.8,
143,대구경북,2019-03-15,6.8,1
143,대구경북,2019-03-16,7.6,
143,대구경북,2019-03-17,8.5,
143,대구경북,2019-03-18,9,
143,대구경북,2019-03-19,13.5,
143,대구경북,2019-03-20,12.6,6
143,대구경북,2019-03-21,13.5,0
143,대구경북,2019-03-22,7.2,
143,대구경북,2019-03-23,6,.5
143,대구경북,2019-03-24,6.6,
143,대구경북,2019-03-25,9.3,
143,대구경북,2019-03-26,11.7,
143,대구경북,2019-03-27,15,
143,대구경북,2019-03-28,12.1,
143,대구경북,2019-03-29,12.5,
143,대구경북,2019-03-30,9.2,4.5
143,대구경북,2019-03-31,6.7,
143,대구경북,2019-04-01,7.1,
143,대구경북,2019-04-02,8.1,
143,대구경북,2019-04-03,9.8,
143,대구경북,2019-04-04,13.1,
143,대구경북,2019-04-05,15.2,
143,대구경북,2019-04-06,15.6,
143,대구경북,2019-04-07,13.1,.2
143,대구경북,2019-04-08,13.1,
143,대구경북,2019-04-09,9.1,19
143,대구경북,2019-04-10,7.9,9
143,대구경북,2019-04-11,10.5,
143,대구경북,2019-04-12,12.8,
143,대구경북,2019-04-13,13.3,
143,대구경북,2019-04-14,12.5,0
143,대구경북,2019-04-15,14.2,
143,대구경북,2019-04-16,17,
143,대구경북,2019-04-17,18,
143,대구경북,2019-04-18,19,
143,대구경북,2019-04-19,12,
143,대구경북,2019-04-20,17.1,
143,대구경북,2019-04-21,19.4,
143,대구경북,2019-04-22,17.5,
143,대구경북,2019-04-23,16,5.5
143,대구경북,2019-04-24,18.1,3.5
143,대구경북,2019-04-25,14.1,.2
143,대구경북,2019-04-26,10.1,10.5
143,대구경북,2019-04-27,12.6,
143,대구경북,2019-04-28,13.4,
143,대구경북,2019-04-29,10.8,40
143,대구경북,2019-04-30,14.6,.1
143,대구경북,2019-05-01,17.9,
143,대구경북,2019-05-02,19,
143,대구경북,2019-05-03,19.3,
143,대구경북,2019-05-04,20.3,
143,대구경북,2019-05-05,21.6,
143,대구경북,2019-05-06,15.1,
143,대구경북,2019-05-07,15.6,
143,대구경북,2019-05-08,17.8,
143,대구경북,2019-05-09,20.1,
143,대구경북,2019-05-10,21.1,
143,대구경북,2019-05-11,21.6,
143,대구경북,2019-05-12,18.5,
143,대구경북,2019-05-13,19.6,
143,대구경북,2019-05-14,22.8,0
143,대구경북,2019-05-15,22.7,0
143,대구경북,2019-05-16,23.2,
143,대구경북,2019-05-17,22.5,
143,대구경북,2019-05-18,18.1,16
143,대구경북,2019-05-19,19.6,2.5
143,대구경북,2019-05-20,18.8,.2
143,대구경북,2019-05-21,18.6,
143,대구경북,2019-05-22,21.4,
143,대구경북,2019-05-23,23.2,
143,대구경북,2019-05-24,25.5,
143,대구경북,2019-05-25,25.9,
143,대구경북,2019-05-26,25.5,
143,대구경북,2019-05-27,21,5.5
143,대구경북,2019-05-28,19.5,
143,대구경북,2019-05-29,22.5,
143,대구경북,2019-05-30,23.2,0
143,대구경북,2019-05-31,19.9,1.5
143,대구경북,2019-06-01,21.3,
143,대구경북,2019-06-02,23.2,
143,대구경북,2019-06-03,25.4,
143,대구경북,2019-06-04,27.1,
143,대구경북,2019-06-05,27.4,
143,대구경북,2019-06-06,24.3,4.5
143,대구경북,2019-06-07,18.5,7
143,대구경북,2019-06-08,21.1,
143,대구경북,2019-06-09,18.6,
143,대구경북,2019-06-10,19,
143,대구경북,2019-06-11,19.4,
143,대구경북,2019-06-12,21.1,
143,대구경북,2019-06-13,22.9,
143,대구경북,2019-06-14,20.2,0
143,대구경북,2019-06-15,21.3,16.8
143,대구경북,2019-06-16,20.8,
143,대구경북,2019-06-17,24,
143,대구경북,2019-06-18,24.1,
143,대구경북,2019-06-19,24.6,
143,대구경북,2019-06-20,26.8,
143,대구경북,2019-06-21,25.5,18
143,대구경북,2019-06-22,21.5,
143,대구경북,2019-06-23,21.5,
143,대구경북,2019-06-24,23.1,
143,대구경북,2019-06-25,25,
143,대구경북,2019-06-26,19.7,60
143,대구경북,2019-06-27,24.4,15
143,대구경북,2019-06-28,23.6,7
143,대구경북,2019-06-29,21.5,32.5
143,대구경북,2019-06-30,25.7,
143,대구경북,2019-07-01,24.3,0
143,대구경북,2019-07-02,25.2,
143,대구경북,2019-07-03,24.8,
143,대구경북,2019-07-04,26.4,
143,대구경북,2019-07-05,26.4,
143,대구경북,2019-07-06,24,
143,대구경북,2019-07-07,22.9,
143,대구경북,2019-07-08,22.3,0
143,대구경북,2019-07-09,21.6,
143,대구경북,2019-07-10,21.4,20
143,대구경북,2019-07-11,24.4,2
143,대구경북,2019-07-12,25.3,
143,대구경북,2019-07-13,24.4,
143,대구경북,2019-07-14,24.6,
143,대구경북,2019-07-15,23.2,5.5
143,대구경북,2019-07-16,24.6,1
143,대구경북,2019-07-17,25,0
143,대구경북,2019-07-18,24.1,8
143,대구경북,2019-07-19,24.2,10
143,대구경북,2019-07-20,24.6,64.5
143,대구경북,2019-07-21,25.7,22
143,대구경북,2019-07-22,28.5,
143,대구경북,2019-07-23,29.5,.3
143,대구경북,2019-07-24,28.1,
143,대구경북,2019-07-25,27.5,1.5
143,대구경북,2019-07-26,29.1,
143,대구경북,2019-07-27,28.1,4.5
143,대구경북,2019-07-28,29.3,.1
143,대구경북,2019-07-29,29.4,
143,대구경북,2019-07-30,30.4,
143,대구경북,2019-07-31,31,
143,대구경북,2019-08-01,31.1,
143,대구경북,2019-08-02,31.6,
143,대구경북,2019-08-03,29.5,
143,대구경북,2019-08-04,30.3,
143,대구경북,2019-08-05,29.9,
143,대구경북,2019-08-06,26.3,13
143,대구경북,2019-08-07,28.4,6.5
143,대구경북,2019-08-08,28.7,.1
143,대구경북,2019-08-09,29.8,
143,대구경북,2019-08-10,28.8,
143,대구경북,2019-08-11,29.7,
143,대구경북,2019-08-12,30,
143,대구경북,2019-08-13,29.4,
143,대구경북,2019-08-14,29.1,.3
143,대구경북,2019-08-15,27.3,10
143,대구경북,2019-08-16,28.7,.3
143,대구경북,2019-08-17,28.9,
143,대구경북,2019-08-18,28.5,.1
143,대구경북,2019-08-19,26.9,
143,대구경북,2019-08-20,26.9,
143,대구경북,2019-08-21,26,16.5
143,대구경북,2019-08-22,26.2,72
143,대구경북,2019-08-23,26.4,0
143,대구경북,2019-08-24,23.4,
143,대구경북,2019-08-25,24.8,
143,대구경북,2019-08-26,25.4,
143,대구경북,2019-08-27,22.5,21
143,대구경북,2019-08-28,23.6,2
143,대구경북,2019-08-29,23.3,.1
143,대구경북,2019-08-30,24.5,
143,대구경북,2019-08-31,23.9,
143,대구경북,2019-09-01,21.9,.5
143,대구경북,2019-09-02,20.8,3
143,대구경북,2019-09-03,21.6,29.5
143,대구경북,2019-09-04,24.1,6
143,대구경북,2019-09-05,25.5,5.5
143,대구경북,2019-09-06,26.7,
143,대구경북,2019-09-07,27.1,6
143,대구경북,2019-09-08,26,
143,대구경북,2019-09-09,26.8,4.5
143,대구경북,2019-09-10,27.4,
143,대구경북,2019-09-11,25.3,
143,대구경북,2019-09-12,20.2,9
143,대구경북,2019-09-13,21.5,
143,대구경북,2019-09-14,23,
143,대구경북,2019-09-15,23.9,
143,대구경북,2019-09-16,21.9,
143,대구경북,2019-09-17,21,
143,대구경북,2019-09-18,22.5,
143,대구경북,2019-09-19,20.9,
143,대구경북,2019-09-20,19.8,
143,대구경북,2019-09-21,18.5,48.5
143,대구경북,2019-09-22,18.1,72.5
143,대구경북,2019-09-23,19.1,0
143,대구경북,2019-09-24,19.1,
143,대구경북,2019-09-25,19,
143,대구경북,2019-09-26,21.6,
143,대구경북,2019-09-27,22.2,.2
143,대구경북,2019-09-28,23.2,.3
143,대구경북,2019-09-29,24.9,
143,대구경북,2019-09-30,23.6,
143,대구경북,2019-10-01,22.8,.2
143,대구경북,2019-10-02,21.8,104.5
143,대구경북,2019-10-03,23.2,39.5
143,대구경북,2019-10-04,22.1,
143,대구경북,2019-10-05,21.4,
143,대구경북,2019-10-06,17.5,
143,대구경북,2019-10-07,15.4,7.5
143,대구경북,2019-10-08,18,
143,대구경북,2019-10-09,14.8,
143,대구경북,2019-10-10,16.4,
143,대구경북,2019-10-11,18.9,
143,대구경북,2019-10-12,19.2,
143,대구경북,2019-10-13,16,
143,대구경북,2019-10-14,16.6,
143,대구경북,2019-10-15,14.1,.5
143,대구경북,2019-10-16,13.5,
143,대구경북,2019-10-17,14,
143,대구경북,2019-10-18,14.7,2.5
143,대구경북,2019-10-19,17.2,.5
143,대구경북,2019-10-20,15.6,
143,대구경북,2019-10-21,15.5,
143,대구경북,2019-10-22,16,
143,대구경북,2019-10-23,16.4,
143,대구경북,2019-10-24,17.9,0
143,대구경북,2019-10-25,19.2,
143,대구경북,2019-10-26,15.5,
143,대구경북,2019-10-27,12.3,
143,대구경북,2019-10-28,11.6,
143,대구경북,2019-10-29,14.3,
143,대구경북,2019-10-30,13.5,
143,대구경북,2019-10-31,14.1,
143,대구경북,2019-11-01,15.3,
143,대구경북,2019-11-02,14.2,
143,대구경북,2019-11-03,14.6,0
143,대구경북,2019-11-04,13.4,
143,대구경북,2019-11-05,12.4,
143,대구경북,2019-11-06,12.5,
143,대구경북,2019-11-07,13,
143,대구경북,2019-11-08,10.2,
143,대구경북,2019-11-09,9.4,
143,대구경북,2019-11-10,9.4,7
143,대구경북,2019-11-11,12.4,.3
143,대구경북,2019-11-12,10.9,
143,대구경북,2019-11-13,9.7,
143,대구경북,2019-11-14,4.6,
143,대구경북,2019-11-15,7,
143,대구경북,2019-11-16,11.8,
143,대구경북,2019-11-17,10.5,0
143,대구경북,2019-11-18,11,8
143,대구경북,2019-11-19,5.1,
143,대구경북,2019-11-20,4.3,
143,대구경북,2019-11-21,6,
143,대구경북,2019-11-22,9.8,
143,대구경북,2019-11-23,10.9,
143,대구경북,2019-11-24,13.9,0
143,대구경북,2019-11-25,8.7,
143,대구경북,2019-11-26,9.8,
143,대구경북,2019-11-27,7.3,
143,대구경북,2019-11-28,5.6,
143,대구경북,2019-11-29,5.1,
143,대구경북,2019-11-30,6,
143,대구경북,2019-12-01,6.9,21
143,대구경북,2019-12-02,4.9,0
143,대구경북,2019-12-03,4,
143,대구경북,2019-12-04,4.8,
143,대구경북,2019-12-05,2,
143,대구경북,2019-12-06,-1.4,
143,대구경북,2019-12-07,2.4,
143,대구경북,2019-12-08,2.6,
143,대구경북,2019-12-09,2.5,
143,대구경북,2019-12-10,4.9,
143,대구경북,2019-12-11,7.2,0
143,대구경북,2019-12-12,3.2,
143,대구경북,2019-12-13,2.3,
143,대구경북,2019-12-14,4.5,0
143,대구경북,2019-12-15,5,
143,대구경북,2019-12-16,6.3,
143,대구경북,2019-12-17,9.1,0
143,대구경북,2019-12-18,7.4,
143,대구경북,2019-12-19,4.1,
143,대구경북,2019-12-20,2.4,
143,대구경북,2019-12-21,.9,
143,대구경북,2019-12-22,1.3,
143,대구경북,2019-12-23,3.6,
143,대구경북,2019-12-24,3.3,
143,대구경북,2019-12-25,4.6,
