region,gender,year,method,count
광주·전남,남,2005.0,platelet,1848.0
광주·전남,여,2005.0,platelet,117.0
경남,남,2005.0,platelet,1160.0
경남,여,2005.0,platelet,52.0
제주,남,2005.0,platelet,741.0
제주,여,2005.0,platelet,145.0
대한적십자사 외,남,2005.0,platelet,9370.0
대한적십자사 외,여,2005.0,platelet,895.0
서울중앙,남,2006.0,platelet,12846.0
서울중앙,여,2006.0,platelet,1178.0
서울서부,남,2006.0,platelet,15620.0
서울서부,여,2006.0,platelet,1080.0
서울남부,남,2006.0,platelet,9108.0
서울남부,여,2006.0,platelet,468.0
서울동부,남,2006.0,platelet,4853.0
서울동부,여,2006.0,platelet,192.0
부산,남,2006.0,platelet,4492.0
부산,여,2006.0,platelet,166.0
대구·경북,남,2006.0,platelet,3714.0
대구·경북,여,2006.0,platelet,325.0
인천,남,2006.0,platelet,3343.0
인천,여,2006.0,platelet,276.0
울산,남,2006.0,platelet,1322.0
울산,여,2006.0,platelet,60.0
경기,남,2006.0,platelet,3323.0
경기,여,2006.0,platelet,172.0
강원,남,2006.0,platelet,384.0
강원,여,2006.0,platelet,11.0
충북,남,2006.0,platelet,454.0
충북,여,2006.0,platelet,23.0
대전·세종·충남,남,2006.0,platelet,1248.0
대전·세종·충남,여,2006.0,platelet,84.0
전북,남,2006.0,platelet,1363.0
전북,여,2006.0,platelet,85.0
광주·전남,남,2006.0,platelet,2103.0
광주·전남,여,2006.0,platelet,101.0
경남,남,2006.0,platelet,1448.0
경남,여,2006.0,platelet,61.0
제주,남,2006.0,platelet,485.0
제주,여,2006.0,platelet,23.0
대한적십자사 외,남,2006.0,platelet,4824.0
대한적십자사 외,여,2006.0,platelet,609.0
서울중앙,남,2007.0,platelet,12067.0
서울중앙,여,2007.0,platelet,1451.0
서울서부,남,2007.0,platelet,19421.0
서울서부,여,2007.0,platelet,1676.0
서울남부,남,2007.0,platelet,9251.0
서울남부,여,2007.0,platelet,550.0
서울동부,남,2007.0,platelet,3714.0
서울동부,여,2007.0,platelet,155.0
부산,남,2007.0,platelet,5787.0
부산,여,2007.0,platelet,180.0
대구·경북,남,2007.0,platelet,2416.0
대구·경북,여,2007.0,platelet,128.0
인천,남,2007.0,platelet,3597.0
인천,여,2007.0,platelet,263.0
울산,남,2007.0,platelet,1345.0
울산,여,2007.0,platelet,56.0
경기,남,2007.0,platelet,3364.0
경기,여,2007.0,platelet,165.0
강원,남,2007.0,platelet,234.0
강원,여,2007.0,platelet,6.0
충북,남,2007.0,platelet,425.0
충북,여,2007.0,platelet,37.0
대전·세종·충남,남,2007.0,platelet,1182.0
대전·세종·충남,여,2007.0,platelet,74.0
전북,남,2007.0,platelet,1278.0
전북,여,2007.0,platelet,90.0
광주·전남,남,2007.0,platelet,2256.0
광주·전남,여,2007.0,platelet,139.0
경남,남,2007.0,platelet,1515.0
경남,여,2007.0,platelet,28.0
제주,남,2007.0,platelet,358.0
제주,여,2007.0,platelet,36.0
대한적십자사 외,남,2007.0,platelet,1972.0
대한적십자사 외,여,2007.0,platelet,308.0
서울중앙,남,2008.0,platelet,12281.0
서울중앙,여,2008.0,platelet,1508.0
서울서부,남,2008.0,platelet,19540.0
서울서부,여,2008.0,platelet,1452.0
서울남부,남,2008.0,platelet,9011.0
서울남부,여,2008.0,platelet,499.0
서울동부,남,2008.0,platelet,3628.0
서울동부,여,2008.0,platelet,121.0
부산,남,2008.0,platelet,5625.0
부산,여,2008.0,platelet,249.0
대구·경북,남,2008.0,platelet,3149.0
대구·경북,여,2008.0,platelet,347.0
인천,남,2008.0,platelet,3868.0
인천,여,2008.0,platelet,304.0
울산,남,2008.0,platelet,1423.0
울산,여,2008.0,platelet,108.0
경기,남,2008.0,platelet,4007.0
경기,여,2008.0,platelet,183.0
강원,남,2008.0,platelet,132.0
강원,여,2008.0,platelet,6.0
충북,남,2008.0,platelet,395.0
충북,여,2008.0,platelet,12.0
대전·세종·충남,남,2008.0,platelet,1467.0
대전·세종·충남,여,2008.0,platelet,118.0
전북,남,2008.0,platelet,1736.0
전북,여,2008.0,platelet,151.0
광주·전남,남,2008.0,platelet,2681.0
광주·전남,여,2008.0,platelet,158.0
경남,남,2008.0,platelet,1997.0
경남,여,2008.0,platelet,46.0
제주,남,2008.0,platelet,597.0
제주,여,2008.0,platelet,46.0
대한적십자사 외,남,2008.0,platelet,1316.0
대한적십자사 외,여,2008.0,platelet,195.0
서울중앙,남,2009.0,platelet,12293.0
서울중앙,여,2009.0,platelet,1092.0
서울서부,남,2009.0,platelet,21315.0
서울서부,여,2009.0,platelet,1391.0
서울남부,남,2009.0,platelet,9683.0
서울남부,여,2009.0,platelet,428.0
서울동부,남,2009.0,platelet,2302.0
서울동부,여,2009.0,platelet,75.0
부산,남,2009.0,platelet,5019.0
부산,여,2009.0,platelet,183.0
대구·경북,남,2009.0,platelet,4611.0
대구·경북,여,2009.0,platelet,493.0
인천,남,2009.0,platelet,4868.0
인천,여,2009.0,platelet,245.0
울산,남,2009.0,platelet,1793.0
울산,여,2009.0,platelet,46.0
경기,남,2009.0,platelet,4306.0
경기,여,2009.0,platelet,172.0
강원,남,2009.0,platelet,175.0
강원,여,2009.0,platelet,4.0
충북,남,2009.0,platelet,480.0
충북,여,2009.0,platelet,6.0
대전·세종·충남,남,2009.0,platelet,1964.0
대전·세종·충남,여,2009.0,platelet,57.0
전북,남,2009.0,platelet,1986.0
전북,여,2009.0,platelet,38.0
광주·전남,남,2009.0,platelet,3336.0
광주·전남,여,2009.0,platelet,138.0
경남,남,2009.0,platelet,2271.0
경남,여,2009.0,platelet,33.0
제주,남,2009.0,platelet,1344.0
제주,여,2009.0,platelet,61.0
대한적십자사 외,남,2009.0,platelet,3070.0
대한적십자사 외,여,2009.0,platelet,563.0
서울중앙,남,2010.0,platelet,19484.0
서울중앙,여,2010.0,platelet,1076.0
서울서부,남,2010.0,platelet,9985.0
서울서부,여,2010.0,platelet,493.0
서울남부,남,2010.0,platelet,12253.0
서울남부,여,2010.0,platelet,411.0
서울동부,남,2010.0,platelet,9616.0
서울동부,여,2010.0,platelet,332.0
부산,남,2010.0,platelet,5487.0
부산,여,2010.0,platelet,55.0
대구·경북,남,2010.0,platelet,5392.0
대구·경북,여,2010.0,platelet,292.0
인천,남,2010.0,platelet,5434.0
인천,여,2010.0,platelet,160.0
울산,남,2010.0,platelet,1927.0
울산,여,2010.0,platelet,19.0
경기,남,2010.0,platelet,6586.0
경기,여,2010.0,platelet,131.0
강원,남,2010.0,platelet,441.0
강원,여,2010.0,platelet,3.0
충북,남,2010.0,platelet,1219.0
충북,여,2010.0,platelet,4.0
대전·세종·충남,남,2010.0,platelet,2773.0
대전·세종·충남,여,2010.0,platelet,31.0
전북,남,2010.0,platelet,1873.0
전북,여,2010.0,platelet,19.0
광주·전남,남,2010.0,platelet,4726.0
광주·전남,여,2010.0,platelet,63.0
경남,남,2010.0,platelet,2739.0
경남,여,2010.0,platelet,23.0
제주,남,2010.0,platelet,1727.0
제주,여,2010.0,platelet,16.0
대한적십자사 외,남,2010.0,platelet,8475.0
대한적십자사 외,여,2010.0,platelet,811.0
서울중앙,남,2011.0,platelet,0.0
서울중앙,여,2011.0,platelet,0.0
서울서부,남,2011.0,platelet,23841.0
서울서부,여,2011.0,platelet,1369.0
서울남부,남,2011.0,platelet,13766.0
서울남부,여,2011.0,platelet,344.0
서울동부,남,2011.0,platelet,18694.0
서울동부,여,2011.0,platelet,932.0
부산,남,2011.0,platelet,5278.0
부산,여,2011.0,platelet,48.0
대구·경북,남,2011.0,platelet,5178.0
대구·경북,여,2011.0,platelet,265.0
인천,남,2011.0,platelet,6123.0
인천,여,2011.0,platelet,193.0
울산,남,2011.0,platelet,2154.0
울산,여,2011.0,platelet,42.0
경기,남,2011.0,platelet,9064.0
경기,여,2011.0,platelet,197.0
강원,남,2011.0,platelet,1463.0
강원,여,2011.0,platelet,3.0
충북,남,2011.0,platelet,1631.0
충북,여,2011.0,platelet,4.0
대전·세종·충남,남,2011.0,platelet,3618.0
대전·세종·충남,여,2011.0,platelet,38.0
전북,남,2011.0,platelet,2177.0
전북,여,2011.0,platelet,18.0
광주·전남,남,2011.0,platelet,5799.0
광주·전남,여,2011.0,platelet,442.0
경남,남,2011.0,platelet,2746.0
경남,여,2011.0,platelet,23.0
제주,남,2011.0,platelet,1425.0
제주,여,2011.0,platelet,9.0
대한적십자사 외,남,2011.0,platelet,13913.0
대한적십자사 외,여,2011.0,platelet,1442.0
서울중앙,남,2012.0,platelet,0.0
서울중앙,여,2012.0,platelet,0.0
서울서부,남,2012.0,platelet,27160.0
서울서부,여,2012.0,platelet,2037.0
서울남부,남,2012.0,platelet,13130.0
서울남부,여,2012.0,platelet,477.0
서울동부,남,2012.0,platelet,22510.0
서울동부,여,2012.0,platelet,1004.0
부산,남,2012.0,platelet,6573.0
부산,여,2012.0,platelet,55.0
대구·경북,남,2012.0,platelet,6333.0
대구·경북,여,2012.0,platelet,283.0
인천,남,2012.0,platelet,7254.0
인천,여,2012.0,platelet,285.0
울산,남,2012.0,platelet,2498.0
울산,여,2012.0,platelet,11.0
경기,남,2012.0,platelet,9644.0
경기,여,2012.0,platelet,214.0
강원,남,2012.0,platelet,2462.0
강원,여,2012.0,platelet,11.0
충북,남,2012.0,platelet,1768.0
충북,여,2012.0,platelet,7.0
대전·세종·충남,남,2012.0,platelet,3869.0
대전·세종·충남,여,2012.0,platelet,27.0
전북,남,2012.0,platelet,1977.0
전북,여,2012.0,platelet,77.0
광주·전남,남,2012.0,platelet,6960.0
광주·전남,여,2012.0,platelet,743.0
경남,남,2012.0,platelet,2874.0
경남,여,2012.0,platelet,21.0
제주,남,2012.0,platelet,1450.0
제주,여,2012.0,platelet,16.0
대한적십자사 외,남,2012.0,platelet,15515.0
대한적십자사 외,여,2012.0,platelet,1383.0
서울중앙,남,2013.0,platelet,0.0
서울중앙,여,2013.0,platelet,0.0
서울서부,남,2013.0,platelet,17389.0
서울서부,여,2013.0,platelet,1871.0
서울남부,남,2013.0,platelet,12665.0
서울남부,여,2013.0,platelet,931.0
서울동부,남,2013.0,platelet,12311.0
서울동부,여,2013.0,platelet,866.0
부산,남,2013.0,platelet,5255.0
부산,여,2013.0,platelet,54.0
대구·경북,남,2013.0,platelet,4414.0
대구·경북,여,2013.0,platelet,222.0
인천,남,2013.0,platelet,4646.0
인천,여,2013.0,platelet,253.0
울산,남,2013.0,platelet,2363.0
울산,여,2013.0,platelet,35.0
경기,남,2013.0,platelet,7578.0
경기,여,2013.0,platelet,234.0
강원,남,2013.0,platelet,2015.0
강원,여,2013.0,platelet,22.0
충북,남,2013.0,platelet,1235.0
충북,여,2013.0,platelet,12.0
대전·세종·충남,남,2013.0,platelet,2390.0
대전·세종·충남,여,2013.0,platelet,11.0
전북,남,2013.0,platelet,1149.0
전북,여,2013.0,platelet,30.0
광주·전남,남,2013.0,platelet,4002.0
광주·전남,여,2013.0,platelet,577.0
경남,남,2013.0,platelet,1843.0
경남,여,2013.0,platelet,32.0
제주,남,2013.0,platelet,1116.0
제주,여,2013.0,platelet,33.0
대한적십자사 외,남,2013.0,platelet,22344.0
대한적십자사 외,여,2013.0,platelet,2402.0
서울중앙,남,2014.0,platelet,0.0
서울중앙,여,2014.0,platelet,0.0
서울서부,남,2014.0,platelet,8358.0
서울서부,여,2014.0,platelet,1584.0
서울남부,남,2014.0,platelet,3903.0
서울남부,여,2014.0,platelet,1525.0
서울동부,남,2014.0,platelet,1962.0
서울동부,여,2014.0,platelet,628.0
부산,남,2014.0,platelet,816.0
부산,여,2014.0,platelet,35.0
대구·경북,남,2014.0,platelet,507.0
대구·경북,여,2014.0,platelet,179.0
인천,남,2014.0,platelet,4861.0
인천,여,2014.0,platelet,232.0
울산,남,2014.0,platelet,836.0
울산,여,2014.0,platelet,28.0
경기,남,2014.0,platelet,2464.0
경기,여,2014.0,platelet,216.0
강원,남,2014.0,platelet,163.0
강원,여,2014.0,platelet,31.0
충북,남,2014.0,platelet,595.0
충북,여,2014.0,platelet,26.0
대전·세종·충남,남,2014.0,platelet,98.0
대전·세종·충남,여,2014.0,platelet,4.0
전북,남,2014.0,platelet,399.0
전북,여,2014.0,platelet,9.0
광주·전남,남,2014.0,platelet,416.0
광주·전남,여,2014.0,platelet,218.0
경남,남,2014.0,platelet,1332.0
경남,여,2014.0,platelet,10.0
제주,남,2014.0,platelet,1010.0
제주,여,2014.0,platelet,49.0
대한적십자사 외,남,2014.0,platelet,19011.0
대한적십자사 외,여,2014.0,platelet,2168.0
서울중앙,남,2015.0,platelet,0.0
서울중앙,여,2015.0,platelet,0.0
서울서부,남,2015.0,platelet,4484.0
서울서부,여,2015.0,platelet,1846.0
서울남부,남,2015.0,platelet,3546.0
서울남부,여,2015.0,platelet,2052.0
서울동부,남,2015.0,platelet,1768.0
서울동부,여,2015.0,platelet,855.0
부산,남,2015.0,platelet,353.0
부산,여,2015.0,platelet,43.0
대구·경북,남,2015.0,platelet,352.0
대구·경북,여,2015.0,platelet,203.0
인천,남,2015.0,platelet,431.0
인천,여,2015.0,platelet,163.0
울산,남,2015.0,platelet,241.0
울산,여,2015.0,platelet,23.0
경기,남,2015.0,platelet,1677.0
경기,여,2015.0,platelet,239.0
강원,남,2015.0,platelet,98.0
강원,여,2015.0,platelet,29.0
충북,남,2015.0,platelet,106.0
충북,여,2015.0,platelet,8.0
대전·세종·충남,남,2015.0,platelet,33.0
대전·세종·충남,여,2015.0,platelet,8.0
전북,남,2015.0,platelet,76.0
전북,여,2015.0,platelet,21.0
광주·전남,남,2015.0,platelet,216.0
광주·전남,여,2015.0,platelet,201.0
경남,남,2015.0,platelet,175.0
경남,여,2015.0,platelet,23.0
제주,남,2015.0,platelet,55.0
제주,여,2015.0,platelet,25.0
대한적십자사 외,남,2015.0,platelet,1518.0
대한적십자사 외,여,2015.0,platelet,926.0
서울중앙,남,2016.0,platelet,0.0
서울중앙,여,2016.0,platelet,0.0
서울서부,남,2016.0,platelet,3130.0
서울서부,여,2016.0,platelet,2497.0
서울남부,남,2016.0,platelet,2815.0
서울남부,여,2016.0,platelet,2025.0
서울동부,남,2016.0,platelet,2113.0
서울동부,여,2016.0,platelet,1909.0
부산,남,2016.0,platelet,279.0
부산,여,2016.0,platelet,139.0
대구·경북,남,2016.0,platelet,305.0
대구·경북,여,2016.0,platelet,520.0
인천,남,2016.0,platelet,461.0
인천,여,2016.0,platelet,227.0
울산,남,2016.0,platelet,244.0
울산,여,2016.0,platelet,124.0
경기,남,2016.0,platelet,757.0
경기,여,2016.0,platelet,223.0
강원,남,2016.0,platelet,164.0
강원,여,2016.0,platelet,102.0
충북,남,2016.0,platelet,147.0
충북,여,2016.0,platelet,34.0
대전·세종·충남,남,2016.0,platelet,137.0
대전·세종·충남,여,2016.0,platelet,71.0
전북,남,2016.0,platelet,318.0
전북,여,2016.0,platelet,102.0
광주·전남,남,2016.0,platelet,246.0
광주·전남,여,2016.0,platelet,517.0
경남,남,2016.0,platelet,115.0
경남,여,2016.0,platelet,38.0
제주,남,2016.0,platelet,39.0
제주,여,2016.0,platelet,51.0
대한적십자사 외,남,2016.0,platelet,578.0
대한적십자사 외,여,2016.0,platelet,1159.0
서울중앙,남,2017.0,platelet,0.0
서울중앙,여,2017.0,platelet,0.0
서울서부,남,2017.0,platelet,1929.0
서울서부,여,2017.0,platelet,2071.0
서울남부,남,2017.0,platelet,1477.0
서울남부,여,2017.0,platelet,1191.0
서울동부,남,2017.0,platelet,2179.0
서울동부,여,2017.0,platelet,1282.0
부산,남,2017.0,platelet,250.0
부산,여,2017.0,platelet,170.0
대구·경북,남,2017.0,platelet,293.0
대구·경북,여,2017.0,platelet,278.0
인천,남,2017.0,platelet,297.0
인천,여,2017.0,platelet,240.0
울산,남,2017.0,platelet,200.0
울산,여,2017.0,platelet,52.0
경기,남,2017.0,platelet,620.0
경기,여,2017.0,platelet,293.0
강원,남,2017.0,platelet,185.0
강원,여,2017.0,platelet,124.0
충북,남,2017.0,platelet,222.0
충북,여,2017.0,platelet,10.0
대전·세종·충남,남,2017.0,platelet,87.0
대전·세종·충남,여,2017.0,platelet,68.0
전북,남,2017.0,platelet,539.0
전북,여,2017.0,platelet,156.0
광주·전남,남,2017.0,platelet,168.0
광주·전남,여,2017.0,platelet,222.0
경남,남,2017.0,platelet,82.0
경남,여,2017.0,platelet,37.0
제주,남,2017.0,platelet,70.0
제주,여,2017.0,platelet,23.0
대한적십자사 외,남,2017.0,platelet,552.0
대한적십자사 외,여,2017.0,platelet,606.0
서울중앙,남,2018.0,platelet,2031.0
서울중앙,여,2018.0,platelet,1752.0
서울서부,남,2018.0,platelet,0.0
서울서부,여,2018.0,platelet,0.0
서울남부,남,2018.0,platelet,2556.0
서울남부,여,2018.0,platelet,1232.0
서울동부,남,2018.0,platelet,2580.0
서울동부,여,2018.0,platelet,1277.0
부산,남,2018.0,platelet,257.0
부산,여,2018.0,platelet,263.0
대구·경북,남,2018.0,platelet,261.0
대구·경북,여,2018.0,platelet,246.0
인천,남,2018.0,platelet,285.0
인천,여,2018.0,platelet,213.0
울산,남,2018.0,platelet,150.0
울산,여,2018.0,platelet,93.0
경기,남,2018.0,platelet,930.0
경기,여,2018.0,platelet,313.0
강원,남,2018.0,platelet,234.0
강원,여,2018.0,platelet,104.0
충북,남,2018.0,platelet,208.0
충북,여,2018.0,platelet,36.0
대전·세종·충남,남,2018.0,platelet,115.0
대전·세종·충남,여,2018.0,platelet,69.0
전북,남,2018.0,platelet,328.0
전북,여,2018.0,platelet,125.0
광주·전남,남,2018.0,platelet,156.0
광주·전남,여,2018.0,platelet,201.0
경남,남,2018.0,platelet,61.0
경남,여,2018.0,platelet,37.0
제주,남,2018.0,platelet,19.0
제주,여,2018.0,platelet,4.0
대한적십자사 외,남,2018.0,platelet,483.0
대한적십자사 외,여,2018.0,platelet,380.0
서울중앙,남,2019.0,platelet,1877.0
서울중앙,여,2019.0,platelet,1617.0
서울서부,남,2019.0,platelet,0.0
서울서부,여,2019.0,platelet,0.0
서울남부,남,2019.0,platelet,2651.0
서울남부,여,2019.0,platelet,1490.0
서울동부,남,2019.0,platelet,2031.0
서울동부,여,2019.0,platelet,1133.0
부산,남,2019.0,platelet,228.0
부산,여,2019.0,platelet,347.0
대구·경북,남,2019.0,platelet,301.0
대구·경북,여,2019.0,platelet,267.0
인천,남,2019.0,platelet,307.0
인천,여,2019.0,platelet,203.0
울산,남,2019.0,platelet,149.0
울산,여,2019.0,platelet,135.0
경기,남,2019.0,platelet,978.0
경기,여,2019.0,platelet,307.0
강원,남,2019.0,platelet,170.0
강원,여,2019.0,platelet,104.0
충북,남,2019.0,platelet,167.0
충북,여,2019.0,platelet,51.0
대전·세종·충남,남,2019.0,platelet,234.0
대전·세종·충남,여,2019.0,platelet,86.0
전북,남,2019.0,platelet,408.0
전북,여,2019.0,platelet,143.0
광주·전남,남,2019.0,platelet,203.0
광주·전남,여,2019.0,platelet,284.0
경남,남,2019.0,platelet,61.0
경남,여,2019.0,platelet,41.0
제주,남,2019.0,platelet,35.0
제주,여,2019.0,platelet,12.0
대한적십자사 외,남,2019.0,platelet,378.0
대한적십자사 외,여,2019.0,platelet,192.0
서울중앙,남,2020.0,platelet,1574.0
서울중앙,여,2020.0,platelet,1905.0
서울서부,남,2020.0,platelet,0.0
서울서부,여,2020.0,platelet,0.0
서울남부,남,2020.0,platelet,2407.0
서울남부,여,2020.0,platelet,1999.0
서울동부,남,2020.0,platelet,1485.0
서울동부,여,2020.0,platelet,1242.0
부산,남,2020.0,platelet,217.0
부산,여,2020.0,platelet,346.0
대구·경북,남,2020.0,platelet,361.0
대구·경북,여,2020.0,platelet,453.0
인천,남,2020.0,platelet,381.0
인천,여,2020.0,platelet,328.0
울산,남,2020.0,platelet,239.0
울산,여,2020.0,platelet,156.0
경기,남,2020.0,platelet,1437.0
경기,여,2020.0,platelet,588.0
강원,남,2020.0,platelet,128.0
강원,여,2020.0,platelet,145.0
충북,남,2020.0,platelet,384.0
충북,여,2020.0,platelet,55.0
대전·세종·충남,남,2020.0,platelet,206.0
대전·세종·충남,여,2020.0,platelet,240.0
전북,남,2020.0,platelet,282.0
전북,여,2020.0,platelet,234.0
광주·전남,남,2020.0,platelet,443.0
광주·전남,여,2020.0,platelet,499.0
경남,남,2020.0,platelet,135.0
경남,여,2020.0,platelet,84.0
제주,남,2020.0,platelet,39.0
제주,여,2020.0,platelet,37.0
대한적십자사 외,남,2020.0,platelet,330.0
대한적십자사 외,여,2020.0,platelet,313.0
서울중앙,남,2021.0,platelet,1986.0
서울중앙,여,2021.0,platelet,2089.0
서울서부,남,2021.0,platelet,0.0
서울서부,여,2021.0,platelet,0.0
서울남부,남,2021.0,platelet,1783.0
서울남부,여,2021.0,platelet,1869.0
서울동부,남,2021.0,platelet,2080.0
서울동부,여,2021.0,platelet,1528.0
부산,남,2021.0,platelet,368.0
부산,여,2021.0,platelet,525.0
대구·경북,남,2021.0,platelet,397.0
대구·경북,여,2021.0,platelet,604.0
인천,남,2021.0,platelet,462.0
인천,여,2021.0,platelet,444.0
울산,남,2021.0,platelet,223.0
울산,여,2021.0,platelet,166.0
경기,남,2021.0,platelet,1684.0
경기,여,2021.0,platelet,747.0
강원,남,2021.0,platelet,303.0
강원,여,2021.0,platelet,193.0
충북,남,2021.0,platelet,374.0
충북,여,2021.0,platelet,83.0
대전·세종·충남,남,2021.0,platelet,408.0
대전·세종·충남,여,2021.0,platelet,386.0
전북,남,2021.0,platelet,316.0
전북,여,2021.0,platelet,272.0
광주·전남,남,2021.0,platelet,747.0
광주·전남,여,2021.0,platelet,529.0
경남,남,2021.0,platelet,220.0
경남,여,2021.0,platelet,109.0
제주,남,2021.0,platelet,46.0
제주,여,2021.0,platelet,83.0
대한적십자사 외,남,2021.0,platelet,338.0
대한적십자사 외,여,2021.0,platelet,372.0
서울중앙,남,2022.0,platelet,1872.0
서울중앙,여,2022.0,platelet,2084.0
서울서부,남,2022.0,platelet,0.0
서울서부,여,2022.0,platelet,0.0
서울남부,남,2022.0,platelet,1535.0
서울남부,여,2022.0,platelet,1810.0
서울동부,남,2022.0,platelet,1920.0
서울동부,여,2022.0,platelet,1674.0
부산,남,2022.0,platelet,400.0
부산,여,2022.0,platelet,552.0
대구·경북,남,2022.0,platelet,405.0
대구·경북,여,2022.0,platelet,641.0
인천,남,2022.0,platelet,416.0
인천,여,2022.0,platelet,511.0
울산,남,2022.0,platelet,213.0
울산,여,2022.0,platelet,227.0
경기,남,2022.0,platelet,1249.0
경기,여,2022.0,platelet,870.0
강원,남,2022.0,platelet,295.0
강원,여,2022.0,platelet,228.0
충북,남,2022.0,platelet,420.0
충북,여,2022.0,platelet,47.0
대전·세종·충남,남,2022.0,platelet,414.0
대전·세종·충남,여,2022.0,platelet,370.0
전북,남,2022.0,platelet,414.0
전북,여,2022.0,platelet,317.0
광주·전남,남,2022.0,platelet,514.0
광주·전남,여,2022.0,platelet,458.0
경남,남,2022.0,platelet,446.0
경남,여,2022.0,platelet,106.0
제주,남,2022.0,platelet,42.0
제주,여,2022.0,platelet,93.0
대한적십자사 외,남,2022.0,platelet,312.0
대한적십자사 외,여,2022.0,platelet,273.0
,,,platelet,
,,,platelet,
,,,platelet,
서울중앙,남,2005.0,multiple,0.0
서울중앙,여,2005.0,multiple,0.0
서울서부,남,2005.0,multiple,0.0
서울서부,여,2005.0,multiple,0.0
서울남부,남,2005.0,multiple,0.0
서울남부,여,2005.0,multiple,0.0
서울동부,남,2005.0,multiple,0.0
서울동부,여,2005.0,multiple,0.0
부산,남,2005.0,multiple,0.0
부산,여,2005.0,multiple,0.0
대구·경북,남,2005.0,multiple,0.0
대구·경북,여,2005.0,multiple,0.0
인천,남,2005.0,multiple,0.0
인천,여,2005.0,multiple,0.0
울산,남,2005.0,multiple,0.0
울산,여,2005.0,multiple,0.0
경기,남,2005.0,multiple,0.0
경기,여,2005.0,multiple,0.0
강원,남,2005.0,multiple,0.0
강원,여,2005.0,multiple,0.0
충북,남,2005.0,multiple,0.0
충북,여,2005.0,multiple,0.0
대전·세종·충남,남,2005.0,multiple,0.0
대전·세종·충남,여,2005.0,multiple,0.0
전북,남,2005.0,multiple,0.0
전북,여,2005.0,multiple,0.0
광주·전남,남,2005.0,multiple,0.0
광주·전남,여,2005.0,multiple,0.0
경남,남,2005.0,multiple,0.0
경남,여,2005.0,multiple,0.0
제주,남,2005.0,multiple,0.0
제주,여,2005.0,multiple,0.0
대한적십자사 외,남,2005.0,multiple,0.0
대한적십자사 외,여,2005.0,multiple,0.0
서울중앙,남,2006.0,multiple,0.0
서울중앙,여,2006.0,multiple,0.0
서울서부,남,2006.0,multiple,0.0
서울서부,여,2006.0,multiple,0.0
서울남부,남,2006.0,multiple,0.0
서울남부,여,2006.0,multiple,0.0
서울동부,남,2006.0,multiple,0.0
서울동부,여,2006.0,multiple,0.0
부산,남,2006.0,multiple,0.0
부산,여,2006.0,multiple,0.0
대구·경북,남,2006.0,multiple,0.0
대구·경북,여,2006.0,multiple,0.0
인천,남,2006.0,multiple,0.0
인천,여,2006.0,multiple,0.0
울산,남,2006.0,multiple,0.0
울산,여,2006.0,multiple,0.0
경기,남,2006.0,multiple,0.0
경기,여,2006.0,multiple,0.0
강원,남,2006.0,multiple,0.0
강원,여,2006.0,multiple,0.0
충북,남,2006.0,multiple,0.0
충북,여,2006.0,multiple,0.0
대전·세종·충남,남,2006.0,multiple,0.0
대전·세종·충남,여,2006.0,multiple,0.0
전북,남,2006.0,multiple,0.0
전북,여,2006.0,multiple,0.0
광주·전남,남,2006.0,multiple,0.0
광주·전남,여,2006.0,multiple,0.0
경남,남,2006.0,multiple,0.0
경남,여,2006.0,multiple,0.0
제주,남,2006.0,multiple,0.0
제주,여,2006.0,multiple,0.0
대한적십자사 외,남,2006.0,multiple,0.0
대한적십자사 외,여,2006.0,multiple,0.0
서울중앙,남,2007.0,multiple,0.0
서울중앙,여,2007.0,multiple,0.0
서울서부,남,2007.0,multiple,0.0
서울서부,여,2007.0,multiple,0.0
서울남부,남,2007.0,multiple,0.0
서울남부,여,2007.0,multiple,0.0
서울동부,남,2007.0,multiple,0.0
서울동부,여,2007.0,multiple,0.0
부산,남,2007.0,multiple,0.0
부산,여,2007.0,multiple,0.0
대구·경북,남,2007.0,multiple,0.0
대구·경북,여,2007.0,multiple,0.0
인천,남,2007.0,multiple,0.0
인천,여,2007.0,multiple,0.0
울산,남,2007.0,multiple,0.0
울산,여,2007.0,multiple,0.0
경기,남,2007.0,multiple,0.0
경기,여,2007.0,multiple,0.0
강원,남,2007.0,multiple,0.0
강원,여,2007.0,multiple,0.0
충북,남,2007.0,multiple,0.0
충북,여,2007.0,multiple,0.0
대전·세종·충남,남,2007.0,multiple,0.0
대전·세종·충남,여,2007.0,multiple,0.0
전북,남,2007.0,multiple,0.0
전북,여,2007.0,multiple,0.0
광주·전남,남,2007.0,multiple,0.0
광주·전남,여,2007.0,multiple,0.0
경남,남,2007.0,multiple,0.0
경남,여,2007.0,multiple,0.0
제주,남,2007.0,multiple,0.0
제주,여,2007.0,multiple,0.0
대한적십자사 외,남,2007.0,multiple,0.0
대한적십자사 외,여,2007.0,multiple,0.0
서울중앙,남,2008.0,multiple,0.0
서울중앙,여,2008.0,multiple,0.0
서울서부,남,2008.0,multiple,0.0
서울서부,여,2008.0,multiple,0.0
서울남부,남,2008.0,multiple,0.0
서울남부,여,2008.0,multiple,0.0
서울동부,남,2008.0,multiple,0.0
서울동부,여,2008.0,multiple,0.0
부산,남,2008.0,multiple,0.0
부산,여,2008.0,multiple,0.0
대구·경북,남,2008.0,multiple,0.0
대구·경북,여,2008.0,multiple,0.0
인천,남,2008.0,multiple,0.0
인천,여,2008.0,multiple,0.0
