gender,group,location,region,year,count
여,단체,일반단체,전북,2008,717
여,단체,일반단체,광주·전남,2008,2361
여,단체,일반단체,경남,2008,864
여,단체,일반단체,제주,2008,504
여,단체,일반단체,대한적십자사 외,2008,0
여,개인,원내,대한적십자사,2008,5269
여,개인,원내,서울중앙,2008,494
여,개인,원내,서울서부,2008,326
여,개인,원내,서울남부,2008,202
여,개인,원내,서울동부,2008,1323
여,개인,원내,부산,2008,71
여,개인,원내,대구·경북,2008,206
여,개인,원내,인천,2008,937
여,개인,원내,울산,2008,53
여,개인,원내,경기,2008,679
여,개인,원내,강원,2008,78
여,개인,원내,충북,2008,66
여,개인,원내,대전·세종·충남,2008,225
여,개인,원내,전북,2008,163
여,개인,원내,광주·전남,2008,32
여,개인,원내,경남,2008,369
여,개인,원내,제주,2008,45
여,개인,원내,대한적십자사 외,2008,18194
여,개인,헌혈의집,대한적십자사,2008,408102
여,개인,헌혈의집,서울중앙,2008,49407
여,개인,헌혈의집,서울서부,2008,30367
여,개인,헌혈의집,서울남부,2008,30798
여,개인,헌혈의집,서울동부,2008,44279
여,개인,헌혈의집,부산,2008,43072
여,개인,헌혈의집,대구·경북,2008,38078
여,개인,헌혈의집,인천,2008,23042
여,개인,헌혈의집,울산,2008,10743
여,개인,헌혈의집,경기,2008,19937
여,개인,헌혈의집,강원,2008,7658
여,개인,헌혈의집,충북,2008,9615
여,개인,헌혈의집,대전·세종·충남,2008,24502
여,개인,헌혈의집,전북,2008,16786
여,개인,헌혈의집,광주·전남,2008,43878
여,개인,헌혈의집,경남,2008,10145
여,개인,헌혈의집,제주,2008,5795
여,개인,헌혈의집,대한적십자사 외,2008,0
여,개인,가두,대한적십자사,2008,23548
여,개인,가두,서울중앙,2008,1311
여,개인,가두,서울서부,2008,4397
여,개인,가두,서울남부,2008,4576
여,개인,가두,서울동부,2008,2404
여,개인,가두,부산,2008,1181
여,개인,가두,대구·경북,2008,1241
여,개인,가두,인천,2008,2015
여,개인,가두,울산,2008,980
여,개인,가두,경기,2008,1112
여,개인,가두,강원,2008,25
여,개인,가두,충북,2008,592
여,개인,가두,대전·세종·충남,2008,297
여,개인,가두,전북,2008,1536
여,개인,가두,광주·전남,2008,97
여,개인,가두,경남,2008,1586
여,개인,가두,제주,2008,198
여,개인,가두,대한적십자사 외,2008,0
남,단체,고등학교,대한적십자사,2009,208644
남,단체,고등학교,서울중앙,2009,7853
남,단체,고등학교,서울서부,2009,8702
남,단체,고등학교,서울남부,2009,6050
남,단체,고등학교,서울동부,2009,19566
남,단체,고등학교,부산,2009,14907
남,단체,고등학교,대구·경북,2009,23388
남,단체,고등학교,인천,2009,12984
남,단체,고등학교,울산,2009,11802
남,단체,고등학교,경기,2009,17408
남,단체,고등학교,강원,2009,4484
남,단체,고등학교,충북,2009,13564
남,단체,고등학교,대전·세종·충남,2009,16890
남,단체,고등학교,전북,2009,15196
남,단체,고등학교,광주·전남,2009,20354
남,단체,고등학교,경남,2009,11427
남,단체,고등학교,제주,2009,4069
남,단체,고등학교,대한적십자사 외,2009,13877
남,단체,대학교,대한적십자사,2009,61776
남,단체,대학교,서울중앙,2009,3230
남,단체,대학교,서울서부,2009,936
남,단체,대학교,서울남부,2009,3381
남,단체,대학교,서울동부,2009,5252
남,단체,대학교,부산,2009,5353
남,단체,대학교,대구·경북,2009,8491
남,단체,대학교,인천,2009,1907
남,단체,대학교,울산,2009,1501
남,단체,대학교,경기,2009,3761
남,단체,대학교,강원,2009,1928
남,단체,대학교,충북,2009,4052
남,단체,대학교,대전·세종·충남,2009,9836
남,단체,대학교,전북,2009,2816
남,단체,대학교,광주·전남,2009,5770
남,단체,대학교,경남,2009,2975
남,단체,대학교,제주,2009,587
남,단체,대학교,대한적십자사 외,2009,0
남,단체,군부대,대한적십자사,2009,318453
남,단체,군부대,서울중앙,2009,29452
남,단체,군부대,서울서부,2009,12036
남,단체,군부대,서울남부,2009,32870
남,단체,군부대,서울동부,2009,16963
남,단체,군부대,부산,2009,20373
남,단체,군부대,대구·경북,2009,21073
남,단체,군부대,인천,2009,14665
남,단체,군부대,울산,2009,6364
남,단체,군부대,경기,2009,13479
남,단체,군부대,강원,2009,34428
남,단체,군부대,충북,2009,17198
남,단체,군부대,대전·세종·충남,2009,33083
남,단체,군부대,전북,2009,20749
남,단체,군부대,광주·전남,2009,18066
남,단체,군부대,경남,2009,25210
남,단체,군부대,제주,2009,2444
남,단체,군부대,대한적십자사 외,2009,0
남,단체,종교,대한적십자사,2009,5409
남,단체,종교,서울중앙,2009,144
남,단체,종교,서울서부,2009,366
남,단체,종교,서울남부,2009,906
남,단체,종교,서울동부,2009,532
남,단체,종교,부산,2009,591
남,단체,종교,대구·경북,2009,226
남,단체,종교,인천,2009,229
남,단체,종교,울산,2009,291
남,단체,종교,경기,2009,85
남,단체,종교,강원,2009,122
남,단체,종교,충북,2009,558
남,단체,종교,대전·세종·충남,2009,147
남,단체,종교,전북,2009,277
남,단체,종교,광주·전남,2009,766
남,단체,종교,경남,2009,0
남,단체,종교,제주,2009,169
남,단체,종교,대한적십자사 외,2009,3274
남,단체,일반단체,대한적십자사,2009,193232
남,단체,일반단체,서울중앙,2009,13981
남,단체,일반단체,서울서부,2009,10453
남,단체,일반단체,서울남부,2009,13232
남,단체,일반단체,서울동부,2009,8600
남,단체,일반단체,부산,2009,21148
남,단체,일반단체,대구·경북,2009,16455
남,단체,일반단체,인천,2009,5441
남,단체,일반단체,울산,2009,9485
남,단체,일반단체,경기,2009,16489
남,단체,일반단체,강원,2009,4840
남,단체,일반단체,충북,2009,6883
남,단체,일반단체,대전·세종·충남,2009,18292
남,단체,일반단체,전북,2009,9299
남,단체,일반단체,광주·전남,2009,17046
남,단체,일반단체,경남,2009,16093
남,단체,일반단체,제주,2009,5495
남,단체,일반단체,대한적십자사 외,2009,12463
남,개인,원내,대한적십자사,2009,25226
남,개인,원내,서울중앙,2009,2430
남,개인,원내,서울서부,2009,1716
남,개인,원내,서울남부,2009,1566
남,개인,원내,서울동부,2009,4105
남,개인,원내,부산,2009,723
남,개인,원내,대구·경북,2009,1774
남,개인,원내,인천,2009,3075
남,개인,원내,울산,2009,437
남,개인,원내,경기,2009,4050
남,개인,원내,강원,2009,1003
남,개인,원내,충북,2009,253
남,개인,원내,대전·세종·충남,2009,2132
남,개인,원내,전북,2009,609
남,개인,원내,광주·전남,2009,233
남,개인,원내,경남,2009,741
남,개인,원내,제주,2009,379
남,개인,원내,대한적십자사 외,2009,6693
남,개인,헌혈의집,대한적십자사,2009,928483
남,개인,헌혈의집,서울중앙,2009,89528
남,개인,헌혈의집,서울서부,2009,92432
남,개인,헌혈의집,서울남부,2009,90610
남,개인,헌혈의집,서울동부,2009,81656
남,개인,헌혈의집,부산,2009,93855
남,개인,헌혈의집,대구·경북,2009,75476
남,개인,헌혈의집,인천,2009,47279
남,개인,헌혈의집,울산,2009,24625
남,개인,헌혈의집,경기,2009,65903
남,개인,헌혈의집,강원,2009,17385
남,개인,헌혈의집,충북,2009,36149
남,개인,헌혈의집,대전·세종·충남,2009,59207
남,개인,헌혈의집,전북,2009,37440
남,개인,헌혈의집,광주·전남,2009,74638
남,개인,헌혈의집,경남,2009,30542
남,개인,헌혈의집,제주,2009,11758
남,개인,헌혈의집,대한적십자사 외,2009,38506
남,개인,가두,대한적십자사,2009,57872
남,개인,가두,서울중앙,2009,1307
남,개인,가두,서울서부,2009,16053
남,개인,가두,서울남부,2009,6139
남,개인,가두,서울동부,2009,5011
남,개인,가두,부산,2009,3248
남,개인,가두,대구·경북,2009,4745
남,개인,가두,인천,2009,4405
남,개인,가두,울산,2009,2852
남,개인,가두,경기,2009,1197
남,개인,가두,강원,2009,120
남,개인,가두,충북,2009,144
남,개인,가두,대전·세종·충남,2009,59
남,개인,가두,전북,2009,5179
남,개인,가두,광주·전남,2009,741
남,개인,가두,경남,2009,6557
남,개인,가두,제주,2009,115
남,개인,가두,대한적십자사 외,2009,5609
여,단체,고등학교,대한적십자사,2009,76280
여,단체,고등학교,서울중앙,2009,2777
여,단체,고등학교,서울서부,2009,3121
여,단체,고등학교,서울남부,2009,2111
여,단체,고등학교,서울동부,2009,8457
여,단체,고등학교,부산,2009,3300
여,단체,고등학교,대구·경북,2009,8534
여,단체,고등학교,인천,2009,5359
여,단체,고등학교,울산,2009,2558
여,단체,고등학교,경기,2009,5860
여,단체,고등학교,강원,2009,2597
여,단체,고등학교,충북,2009,4062
여,단체,고등학교,대전·세종·충남,2009,5597
여,단체,고등학교,전북,2009,5874
여,단체,고등학교,광주·전남,2009,10476
여,단체,고등학교,경남,2009,3973
여,단체,고등학교,제주,2009,1624
여,단체,고등학교,대한적십자사 외,2009,2063
여,단체,대학교,대한적십자사,2009,25959
여,단체,대학교,서울중앙,2009,1909
여,단체,대학교,서울서부,2009,363
여,단체,대학교,서울남부,2009,1231
여,단체,대학교,서울동부,2009,2621
여,단체,대학교,부산,2009,1856
여,단체,대학교,대구·경북,2009,3152
여,단체,대학교,인천,2009,747
여,단체,대학교,울산,2009,856
여,단체,대학교,경기,2009,1254
여,단체,대학교,강원,2009,1046
여,단체,대학교,충북,2009,1519
여,단체,대학교,대전·세종·충남,2009,3972
여,단체,대학교,전북,2009,1201
여,단체,대학교,광주·전남,2009,2916
여,단체,대학교,경남,2009,733
여,단체,대학교,제주,2009,583
여,단체,대학교,대한적십자사 외,2009,0
여,단체,군부대,대한적십자사,2009,1161
여,단체,군부대,서울중앙,2009,88
여,단체,군부대,서울서부,2009,47
여,단체,군부대,서울남부,2009,141
여,단체,군부대,서울동부,2009,58
여,단체,군부대,부산,2009,32
여,단체,군부대,대구·경북,2009,101
여,단체,군부대,인천,2009,54
여,단체,군부대,울산,2009,12
여,단체,군부대,경기,2009,59
여,단체,군부대,강원,2009,136
여,단체,군부대,충북,2009,25
여,단체,군부대,대전·세종·충남,2009,200
여,단체,군부대,전북,2009,73
여,단체,군부대,광주·전남,2009,63
여,단체,군부대,경남,2009,70
여,단체,군부대,제주,2009,2
여,단체,군부대,대한적십자사 외,2009,0
여,단체,종교,대한적십자사,2009,2741
여,단체,종교,서울중앙,2009,88
여,단체,종교,서울서부,2009,176
여,단체,종교,서울남부,2009,525
여,단체,종교,서울동부,2009,362
여,단체,종교,부산,2009,199
여,단체,종교,대구·경북,2009,130
여,단체,종교,인천,2009,130
여,단체,종교,울산,2009,101
여,단체,종교,경기,2009,43
여,단체,종교,강원,2009,67
여,단체,종교,충북,2009,147
여,단체,종교,대전·세종·충남,2009,28
여,단체,종교,전북,2009,168
여,단체,종교,광주·전남,2009,487
여,단체,종교,경남,2009,0
여,단체,종교,제주,2009,90
여,단체,종교,대한적십자사 외,2009,481
여,단체,일반단체,대한적십자사,2009,30253
여,단체,일반단체,서울중앙,2009,2585
여,단체,일반단체,서울서부,2009,3353
여,단체,일반단체,서울남부,2009,2925
여,단체,일반단체,서울동부,2009,2005
여,단체,일반단체,부산,2009,1866
여,단체,일반단체,대구·경북,2009,3080
여,단체,일반단체,인천,2009,1384
여,단체,일반단체,울산,2009,697
여,단체,일반단체,경기,2009,2381
여,단체,일반단체,강원,2009,1209
여,단체,일반단체,충북,2009,768
여,단체,일반단체,대전·세종·충남,2009,2317
여,단체,일반단체,전북,2009,873
여,단체,일반단체,광주·전남,2009,2660
여,단체,일반단체,경남,2009,1288
여,단체,일반단체,제주,2009,862
여,단체,일반단체,대한적십자사 외,2009,1761
여,개인,원내,대한적십자사,2009,5488
여,개인,원내,서울중앙,2009,662
여,개인,원내,서울서부,2009,391
여,개인,원내,서울남부,2009,153
여,개인,원내,서울동부,2009,1226
여,개인,원내,부산,2009,70
여,개인,원내,대구·경북,2009,194
여,개인,원내,인천,2009,1335
여,개인,원내,울산,2009,62
여,개인,원내,경기,2009,724
여,개인,원내,강원,2009,138
여,개인,원내,충북,2009,26
여,개인,원내,대전·세종·충남,2009,266
여,개인,원내,전북,2009,74
여,개인,원내,광주·전남,2009,44
여,개인,원내,경남,2009,98
여,개인,원내,제주,2009,25
여,개인,원내,대한적십자사 외,2009,3084
여,개인,헌혈의집,대한적십자사,2009,499165
여,개인,헌혈의집,서울중앙,2009,52071
여,개인,헌혈의집,서울서부,2009,37559
여,개인,헌혈의집,서울남부,2009,43669
여,개인,헌혈의집,서울동부,2009,54316
여,개인,헌혈의집,부산,2009,48420
여,개인,헌혈의집,대구·경북,2009,46505
여,개인,헌혈의집,인천,2009,29728
여,개인,헌혈의집,울산,2009,11570
여,개인,헌혈의집,경기,2009,31519
여,개인,헌혈의집,강원,2009,10163
여,개인,헌혈의집,충북,2009,14049
여,개인,헌혈의집,대전·세종·충남,2009,30728
여,개인,헌혈의집,전북,2009,19753
여,개인,헌혈의집,광주·전남,2009,47429
여,개인,헌혈의집,경남,2009,13041
여,개인,헌혈의집,제주,2009,8645
여,개인,헌혈의집,대한적십자사 외,2009,18739
여,개인,가두,대한적십자사,2009,21738
여,개인,가두,서울중앙,2009,419
여,개인,가두,서울서부,2009,5519
여,개인,가두,서울남부,2009,3012
여,개인,가두,서울동부,2009,2464
여,개인,가두,부산,2009,871
여,개인,가두,대구·경북,2009,2155
여,개인,가두,인천,2009,2147
여,개인,가두,울산,2009,715
여,개인,가두,경기,2009,589
여,개인,가두,강원,2009,97
여,개인,가두,충북,2009,50
여,개인,가두,대전·세종·충남,2009,23
여,개인,가두,전북,2009,1664
여,개인,가두,광주·전남,2009,139
여,개인,가두,경남,2009,1805
여,개인,가두,제주,2009,69
여,개인,가두,대한적십자사 외,2009,1524
남,단체,고등학교,대한적십자사,2010,259408
남,단체,고등학교,서울중앙,2010,15599
남,단체,고등학교,서울서부,2010,3501
남,단체,고등학교,서울남부,2010,10640
남,단체,고등학교,서울동부,2010,24472
남,단체,고등학교,부산,2010,20084
남,단체,고등학교,대구·경북,2010,25139
남,단체,고등학교,인천,2010,18691
남,단체,고등학교,울산,2010,12662
남,단체,고등학교,경기,2010,20972
남,단체,고등학교,강원,2010,7234
남,단체,고등학교,충북,2010,13218
남,단체,고등학교,대전·세종·충남,2010,26044
남,단체,고등학교,전북,2010,16733
남,단체,고등학교,광주·전남,2010,23810
남,단체,고등학교,경남,2010,16058
남,단체,고등학교,제주,2010,4551
남,단체,고등학교,대한적십자사 외,2010,15430
남,단체,대학교,대한적십자사,2010,50175
남,단체,대학교,서울중앙,2010,1852
남,단체,대학교,서울서부,2010,370
남,단체,대학교,서울남부,2010,1932
남,단체,대학교,서울동부,2010,3612
남,단체,대학교,부산,2010,4994
남,단체,대학교,대구·경북,2010,6672
남,단체,대학교,인천,2010,1172
남,단체,대학교,울산,2010,1397
남,단체,대학교,경기,2010,2230
남,단체,대학교,강원,2010,1722
남,단체,대학교,충북,2010,3326
남,단체,대학교,대전·세종·충남,2010,8459
남,단체,대학교,전북,2010,3360
남,단체,대학교,광주·전남,2010,5451
남,단체,대학교,경남,2010,3007
남,단체,대학교,제주,2010,619
남,단체,대학교,대한적십자사 외,2010,0
남,단체,군부대,대한적십자사,2010,282337
남,단체,군부대,서울중앙,2010,23859
남,단체,군부대,서울서부,2010,5133
남,단체,군부대,서울남부,2010,28222
남,단체,군부대,서울동부,2010,16003
남,단체,군부대,부산,2010,18244
남,단체,군부대,대구·경북,2010,20853
남,단체,군부대,인천,2010,14639
남,단체,군부대,울산,2010,4979
남,단체,군부대,경기,2010,12293
남,단체,군부대,강원,2010,33089
남,단체,군부대,충북,2010,16167
남,단체,군부대,대전·세종·충남,2010,31067
남,단체,군부대,전북,2010,21000
남,단체,군부대,광주·전남,2010,13931
남,단체,군부대,경남,2010,20499
남,단체,군부대,제주,2010,2359
남,단체,군부대,대한적십자사 외,2010,22
남,단체,종교,대한적십자사,2010,3341
남,단체,종교,서울중앙,2010,87
남,단체,종교,서울서부,2010,41
남,단체,종교,서울남부,2010,309
남,단체,종교,서울동부,2010,490
남,단체,종교,부산,2010,372
남,단체,종교,대구·경북,2010,334
남,단체,종교,인천,2010,69
남,단체,종교,울산,2010,227
남,단체,종교,경기,2010,29
남,단체,종교,강원,2010,135
남,단체,종교,충북,2010,279
남,단체,종교,대전·세종·충남,2010,108
남,단체,종교,전북,2010,139
남,단체,종교,광주·전남,2010,582
남,단체,종교,경남,2010,11
남,단체,종교,제주,2010,129
남,단체,종교,대한적십자사 외,2010,3883
남,단체,일반단체,대한적십자사,2010,146023
남,단체,일반단체,서울중앙,2010,11376
남,단체,일반단체,서울서부,2010,3939
남,단체,일반단체,서울남부,2010,9798
남,단체,일반단체,서울동부,2010,7289
남,단체,일반단체,부산,2010,17607
남,단체,일반단체,대구·경북,2010,10695
남,단체,일반단체,인천,2010,3145
남,단체,일반단체,울산,2010,7831
남,단체,일반단체,경기,2010,11827
남,단체,일반단체,강원,2010,3739
남,단체,일반단체,충북,2010,5380
남,단체,일반단체,대전·세종·충남,2010,14965
남,단체,일반단체,전북,2010,8463
남,단체,일반단체,광주·전남,2010,13393
남,단체,일반단체,경남,2010,13142
남,단체,일반단체,제주,2010,3434
남,단체,일반단체,대한적십자사 외,2010,10109
남,개인,원내,대한적십자사,2010,25772
남,개인,원내,서울중앙,2010,3557
남,개인,원내,서울서부,2010,788
남,개인,원내,서울남부,2010,1430
남,개인,원내,서울동부,2010,3997
남,개인,원내,부산,2010,747
남,개인,원내,대구·경북,2010,1741
남,개인,원내,인천,2010,3257
남,개인,원내,울산,2010,422
남,개인,원내,경기,2010,4404
남,개인,원내,강원,2010,1054
남,개인,원내,충북,2010,344
남,개인,원내,대전·세종·충남,2010,2278
남,개인,원내,전북,2010,695
남,개인,원내,광주·전남,2010,219
남,개인,원내,경남,2010,629
남,개인,원내,제주,2010,210
남,개인,원내,대한적십자사 외,2010,5149
남,개인,헌혈의집,대한적십자사,2010,1002895
남,개인,헌혈의집,서울중앙,2010,113156
남,개인,헌혈의집,서울서부,2010,47913
남,개인,헌혈의집,서울남부,2010,109513
남,개인,헌혈의집,서울동부,2010,104001
남,개인,헌혈의집,부산,2010,102531
남,개인,헌혈의집,대구·경북,2010,77282
남,개인,헌혈의집,인천,2010,59956
남,개인,헌혈의집,울산,2010,24908
남,개인,헌혈의집,경기,2010,70856
남,개인,헌혈의집,강원,2010,19157
남,개인,헌혈의집,충북,2010,41307
남,개인,헌혈의집,대전·세종·충남,2010,66163
남,개인,헌혈의집,전북,2010,43558
남,개인,헌혈의집,광주·전남,2010,72634
남,개인,헌혈의집,경남,2010,36926
남,개인,헌혈의집,제주,2010,13034
남,개인,헌혈의집,대한적십자사 외,2010,61598
남,개인,가두,대한적십자사,2010,27719
남,개인,가두,서울중앙,2010,2986
남,개인,가두,서울서부,2010,3574
남,개인,가두,서울남부,2010,76
남,개인,가두,서울동부,2010,2217
남,개인,가두,부산,2010,2840
남,개인,가두,대구·경북,2010,3851
남,개인,가두,인천,2010,1902
남,개인,가두,울산,2010,2615
남,개인,가두,경기,2010,1004
남,개인,가두,강원,2010,264
남,개인,가두,충북,2010,0
남,개인,가두,대전·세종·충남,2010,7
남,개인,가두,전북,2010,468
남,개인,가두,광주·전남,2010,274
남,개인,가두,경남,2010,5274
남,개인,가두,제주,2010,367
남,개인,가두,대한적십자사 외,2010,4352
여,단체,고등학교,대한적십자사,2010,95888
여,단체,고등학교,서울중앙,2010,4889
여,단체,고등학교,서울서부,2010,1172
여,단체,고등학교,서울남부,2010,2563
여,단체,고등학교,서울동부,2010,11062
여,단체,고등학교,부산,2010,3898
여,단체,고등학교,대구·경북,2010,9645
여,단체,고등학교,인천,2010,8189
여,단체,고등학교,울산,2010,3865
여,단체,고등학교,경기,2010,9175
여,단체,고등학교,강원,2010,3809
여,단체,고등학교,충북,2010,4059
여,단체,고등학교,대전·세종·충남,2010,7650
여,단체,고등학교,전북,2010,5751
여,단체,고등학교,광주·전남,2010,12743
여,단체,고등학교,경남,2010,5325
여,단체,고등학교,제주,2010,2093
여,단체,고등학교,대한적십자사 외,2010,3428
여,단체,대학교,대한적십자사,2010,20629
여,단체,대학교,서울중앙,2010,921
여,단체,대학교,서울서부,2010,145
여,단체,대학교,서울남부,2010,851
여,단체,대학교,서울동부,2010,1967
여,단체,대학교,부산,2010,1636
여,단체,대학교,대구·경북,2010,2772
여,단체,대학교,인천,2010,354
여,단체,대학교,울산,2010,859
여,단체,대학교,경기,2010,945
여,단체,대학교,강원,2010,860
여,단체,대학교,충북,2010,1001
여,단체,대학교,대전·세종·충남,2010,2604
여,단체,대학교,전북,2010,1255
여,단체,대학교,광주·전남,2010,3046
여,단체,대학교,경남,2010,902
여,단체,대학교,제주,2010,511
여,단체,대학교,대한적십자사 외,2010,0
여,단체,군부대,대한적십자사,2010,976
여,단체,군부대,서울중앙,2010,59
여,단체,군부대,서울서부,2010,12
여,단체,군부대,서울남부,2010,84
여,단체,군부대,서울동부,2010,61
여,단체,군부대,부산,2010,29
여,단체,군부대,대구·경북,2010,128
여,단체,군부대,인천,2010,55
여,단체,군부대,울산,2010,1
여,단체,군부대,경기,2010,64
여,단체,군부대,강원,2010,115
여,단체,군부대,충북,2010,26
여,단체,군부대,대전·세종·충남,2010,150
여,단체,군부대,전북,2010,45
여,단체,군부대,광주·전남,2010,48
여,단체,군부대,경남,2010,86
여,단체,군부대,제주,2010,13
여,단체,군부대,대한적십자사 외,2010,0
여,단체,종교,대한적십자사,2010,1647
여,단체,종교,서울중앙,2010,58
여,단체,종교,서울서부,2010,30
여,단체,종교,서울남부,2010,147
여,단체,종교,서울동부,2010,367
여,단체,종교,부산,2010,160
여,단체,종교,대구·경북,2010,207
여,단체,종교,인천,2010,40
여,단체,종교,울산,2010,100
여,단체,종교,경기,2010,8
여,단체,종교,강원,2010,58
여,단체,종교,충북,2010,62
여,단체,종교,대전·세종·충남,2010,12
여,단체,종교,전북,2010,50
여,단체,종교,광주·전남,2010,290
여,단체,종교,경남,2010,4
여,단체,종교,제주,2010,54
여,단체,종교,대한적십자사 외,2010,1030
여,단체,일반단체,대한적십자사,2010,23348
여,단체,일반단체,서울중앙,2010,2718
여,단체,일반단체,서울서부,2010,1002
여,단체,일반단체,서울남부,2010,1981
여,단체,일반단체,서울동부,2010,2027
여,단체,일반단체,부산,2010,1551
여,단체,일반단체,대구·경북,2010,2211
여,단체,일반단체,인천,2010,752
여,단체,일반단체,울산,2010,665
여,단체,일반단체,경기,2010,1749
여,단체,일반단체,강원,2010,1009
여,단체,일반단체,충북,2010,590
여,단체,일반단체,대전·세종·충남,2010,1842
여,단체,일반단체,전북,2010,615
여,단체,일반단체,광주·전남,2010,2758
여,단체,일반단체,경남,2010,1179
여,단체,일반단체,제주,2010,699
여,단체,일반단체,대한적십자사 외,2010,1901
여,개인,원내,대한적십자사,2010,5940
여,개인,원내,서울중앙,2010,1105
여,개인,원내,서울서부,2010,175
여,개인,원내,서울남부,2010,153
여,개인,원내,서울동부,2010,1317
여,개인,원내,부산,2010,83
여,개인,원내,대구·경북,2010,239
여,개인,원내,인천,2010,1396
여,개인,원내,울산,2010,46
여,개인,원내,경기,2010,775
여,개인,원내,강원,2010,147
여,개인,원내,충북,2010,33
여,개인,원내,대전·세종·충남,2010,256
여,개인,원내,전북,2010,57
여,개인,원내,광주·전남,2010,29
여,개인,원내,경남,2010,80
여,개인,원내,제주,2010,49
여,개인,원내,대한적십자사 외,2010,2722
여,개인,헌혈의집,대한적십자사,2010,558820
여,개인,헌혈의집,서울중앙,2010,68125
여,개인,헌혈의집,서울서부,2010,20937
여,개인,헌혈의집,서울남부,2010,52491
여,개인,헌혈의집,서울동부,2010,68950
여,개인,헌혈의집,부산,2010,57656
여,개인,헌혈의집,대구·경북,2010,49601
여,개인,헌혈의집,인천,2010,39866
여,개인,헌혈의집,울산,2010,13015
여,개인,헌혈의집,경기,2010,34453
여,개인,헌혈의집,강원,2010,11142
여,개인,헌혈의집,충북,2010,15417
여,개인,헌혈의집,대전·세종·충남,2010,30377
여,개인,헌혈의집,전북,2010,22425
여,개인,헌혈의집,광주·전남,2010,49125
여,개인,헌혈의집,경남,2010,15034
여,개인,헌혈의집,제주,2010,10206
여,개인,헌혈의집,대한적십자사 외,2010,38288
여,개인,가두,대한적십자사,2010,9781
여,개인,가두,서울중앙,2010,984
여,개인,가두,서울서부,2010,1002
여,개인,가두,서울남부,2010,22
여,개인,가두,서울동부,2010,1115
여,개인,가두,부산,2010,962
여,개인,가두,대구·경북,2010,1899
여,개인,가두,인천,2010,765
여,개인,가두,울산,2010,686
여,개인,가두,경기,2010,495
여,개인,가두,강원,2010,98
여,개인,가두,충북,2010,0
여,개인,가두,대전·세종·충남,2010,3
여,개인,가두,전북,2010,170
여,개인,가두,광주·전남,2010,76
여,개인,가두,경남,2010,1378
여,개인,가두,제주,2010,126
여,개인,가두,대한적십자사 외,2010,1881
남,단체,고등학교,대한적십자사,2011,254053
남,단체,고등학교,서울중앙,2011,0
남,단체,고등학교,서울서부,2011,16595
남,단체,고등학교,서울남부,2011,11251
남,단체,고등학교,서울동부,2011,22258
남,단체,고등학교,부산,2011,18040
남,단체,고등학교,대구·경북,2011,24853
남,단체,고등학교,인천,2011,24034
남,단체,고등학교,울산,2011,11963
남,단체,고등학교,경기,2011,22169
남,단체,고등학교,강원,2011,9299
남,단체,고등학교,충북,2011,10969
남,단체,고등학교,대전·세종·충남,2011,25538
남,단체,고등학교,전북,2011,14455
남,단체,고등학교,광주·전남,2011,21695
남,단체,고등학교,경남,2011,15895
남,단체,고등학교,제주,2011,5039
남,단체,고등학교,대한적십자사 외,2011,16902
남,단체,대학교,대한적십자사,2011,47298
남,단체,대학교,서울중앙,2011,0
남,단체,대학교,서울서부,2011,2055
남,단체,대학교,서울남부,2011,1695
남,단체,대학교,서울동부,2011,3036
남,단체,대학교,부산,2011,4368
남,단체,대학교,대구·경북,2011,6255
남,단체,대학교,인천,2011,1045
남,단체,대학교,울산,2011,2030
남,단체,대학교,경기,2011,1845
남,단체,대학교,강원,2011,2350
남,단체,대학교,충북,2011,2680
남,단체,대학교,대전·세종·충남,2011,6776
남,단체,대학교,전북,2011,3010
남,단체,대학교,광주·전남,2011,5645
남,단체,대학교,경남,2011,3761
남,단체,대학교,제주,2011,747
남,단체,대학교,대한적십자사 외,2011,0
남,단체,군부대,대한적십자사,2011,251383
남,단체,군부대,서울중앙,2011,0
남,단체,군부대,서울서부,2011,15733
남,단체,군부대,서울남부,2011,26478
남,단체,군부대,서울동부,2011,15544
남,단체,군부대,부산,2011,17636
남,단체,군부대,대구·경북,2011,21137
남,단체,군부대,인천,2011,12268
남,단체,군부대,울산,2011,5285
남,단체,군부대,경기,2011,14288
남,단체,군부대,강원,2011,33224
남,단체,군부대,충북,2011,14194
남,단체,군부대,대전·세종·충남,2011,25641
남,단체,군부대,전북,2011,18679
남,단체,군부대,광주·전남,2011,11428
남,단체,군부대,경남,2011,17710
남,단체,군부대,제주,2011,2138
남,단체,군부대,대한적십자사 외,2011,13
남,단체,종교,대한적십자사,2011,3256
남,단체,종교,서울중앙,2011,0
남,단체,종교,서울서부,2011,103
남,단체,종교,서울남부,2011,175
남,단체,종교,서울동부,2011,715
남,단체,종교,부산,2011,223
남,단체,종교,대구·경북,2011,158
남,단체,종교,인천,2011,160
남,단체,종교,울산,2011,231
남,단체,종교,경기,2011,21
남,단체,종교,강원,2011,187
남,단체,종교,충북,2011,352
남,단체,종교,대전·세종·충남,2011,175
남,단체,종교,전북,2011,124
남,단체,종교,광주·전남,2011,488
남,단체,종교,경남,2011,44
남,단체,종교,제주,2011,100
남,단체,종교,대한적십자사 외,2011,2715
남,단체,일반단체,대한적십자사,2011,127283
남,단체,일반단체,서울중앙,2011,0
남,단체,일반단체,서울서부,2011,11055
남,단체,일반단체,서울남부,2011,9967
남,단체,일반단체,서울동부,2011,6691
남,단체,일반단체,부산,2011,13958
