gender,job,region,year,count
여,회사원,대전·세종·충남,2013,5198
여,회사원,전북,2013,1867
여,회사원,광주·전남,2013,5094
여,회사원,경남,2013,2977
여,회사원,제주,2013,1785
여,회사원,대한적십자사 외,2013,13653
여,공무원,대한적십자사,2013,8175
여,공무원,서울중앙,2013,0
여,공무원,서울서부,2013,763
여,공무원,서울남부,2013,587
여,공무원,서울동부,2013,1050
여,공무원,부산,2013,659
여,공무원,대구·경북,2013,740
여,공무원,인천,2013,329
여,공무원,울산,2013,175
여,공무원,경기,2013,504
여,공무원,강원,2013,416
여,공무원,충북,2013,250
여,공무원,대전·세종·충남,2013,578
여,공무원,전북,2013,393
여,공무원,광주·전남,2013,1145
여,공무원,경남,2013,322
여,공무원,제주,2013,264
여,공무원,대한적십자사 외,2013,460
여,자영업,대한적십자사,2013,3426
여,자영업,서울중앙,2013,0
여,자영업,서울서부,2013,394
여,자영업,서울남부,2013,328
여,자영업,서울동부,2013,588
여,자영업,부산,2013,327
여,자영업,대구·경북,2013,240
여,자영업,인천,2013,212
여,자영업,울산,2013,101
여,자영업,경기,2013,263
여,자영업,강원,2013,167
여,자영업,충북,2013,116
여,자영업,대전·세종·충남,2013,156
여,자영업,전북,2013,114
여,자영업,광주·전남,2013,229
여,자영업,경남,2013,89
여,자영업,제주,2013,102
여,자영업,대한적십자사 외,2013,499
여,종교직,대한적십자사,2013,525
여,종교직,서울중앙,2013,0
여,종교직,서울서부,2013,73
여,종교직,서울남부,2013,56
여,종교직,서울동부,2013,77
여,종교직,부산,2013,65
여,종교직,대구·경북,2013,39
여,종교직,인천,2013,56
여,종교직,울산,2013,2
여,종교직,경기,2013,21
여,종교직,강원,2013,7
여,종교직,충북,2013,14
여,종교직,대전·세종·충남,2013,32
여,종교직,전북,2013,30
여,종교직,광주·전남,2013,47
여,종교직,경남,2013,2
여,종교직,제주,2013,4
여,종교직,대한적십자사 외,2013,91
여,가사,대한적십자사,2013,26874
여,가사,서울중앙,2013,0
여,가사,서울서부,2013,2863
여,가사,서울남부,2013,2076
여,가사,서울동부,2013,3787
여,가사,부산,2013,2649
여,가사,대구·경북,2013,2539
여,가사,인천,2013,2492
여,가사,울산,2013,1191
여,가사,경기,2013,2303
여,가사,강원,2013,1055
여,가사,충북,2013,588
여,가사,대전·세종·충남,2013,1351
여,가사,전북,2013,884
여,가사,광주·전남,2013,1880
여,가사,경남,2013,928
여,가사,제주,2013,288
여,가사,대한적십자사 외,2013,2156
여,기타,대한적십자사,2013,57703
여,기타,서울중앙,2013,0
여,기타,서울서부,2013,8709
여,기타,서울남부,2013,7844
여,기타,서울동부,2013,8833
여,기타,부산,2013,5008
여,기타,대구·경북,2013,3888
여,기타,인천,2013,5210
여,기타,울산,2013,1500
여,기타,경기,2013,4206
여,기타,강원,2013,1281
여,기타,충북,2013,1217
여,기타,대전·세종·충남,2013,2887
여,기타,전북,2013,1832
여,기타,광주·전남,2013,3410
여,기타,경남,2013,1129
여,기타,제주,2013,749
여,기타,대한적십자사 외,2013,11976
남,고등학생,대한적십자사,2014,391772
남,고등학생,서울중앙,2014,0
남,고등학생,서울서부,2014,41789
남,고등학생,서울남부,2014,20980
남,고등학생,서울동부,2014,43162
남,고등학생,부산,2014,27274
남,고등학생,대구·경북,2014,34627
남,고등학생,인천,2014,31552
남,고등학생,울산,2014,16493
남,고등학생,경기,2014,28460
남,고등학생,강원,2014,13525
남,고등학생,충북,2014,14641
남,고등학생,대전·세종·충남,2014,34868
남,고등학생,전북,2014,17033
남,고등학생,광주·전남,2014,33785
남,고등학생,경남,2014,27483
남,고등학생,제주,2014,6100
남,고등학생,대한적십자사 외,2014,26852
남,대학생,대한적십자사,2014,547851
남,대학생,서울중앙,2014,0
남,대학생,서울서부,2014,55431
남,대학생,서울남부,2014,42273
남,대학생,서울동부,2014,52582
남,대학생,부산,2014,57488
남,대학생,대구·경북,2014,61897
남,대학생,인천,2014,29576
남,대학생,울산,2014,17656
남,대학생,경기,2014,33083
남,대학생,강원,2014,15813
남,대학생,충북,2014,22750
남,대학생,대전·세종·충남,2014,56817
남,대학생,전북,2014,27294
남,대학생,광주·전남,2014,44974
남,대학생,경남,2014,25575
남,대학생,제주,2014,4642
남,대학생,대한적십자사 외,2014,38651
남,군인,대한적십자사,2014,413415
남,군인,서울중앙,2014,0
남,군인,서울서부,2014,55533
남,군인,서울남부,2014,39825
남,군인,서울동부,2014,48457
남,군인,부산,2014,21760
남,군인,대구·경북,2014,30661
남,군인,인천,2014,16907
남,군인,울산,2014,4921
남,군인,경기,2014,26170
남,군인,강원,2014,53763
남,군인,충북,2014,18978
남,군인,대전·세종·충남,2014,32339
남,군인,전북,2014,21595
남,군인,광주·전남,2014,16374
남,군인,경남,2014,23716
남,군인,제주,2014,2416
남,군인,대한적십자사 외,2014,6358
남,회사원,대한적십자사,2014,401129
남,회사원,서울중앙,2014,0
남,회사원,서울서부,2014,50835
남,회사원,서울남부,2014,41567
남,회사원,서울동부,2014,37715
남,회사원,부산,2014,29265
남,회사원,대구·경북,2014,31546
남,회사원,인천,2014,28660
남,회사원,울산,2014,20673
남,회사원,경기,2014,42709
남,회사원,강원,2014,8462
남,회사원,충북,2014,11068
남,회사원,대전·세종·충남,2014,30406
남,회사원,전북,2014,12567
남,회사원,광주·전남,2014,24983
남,회사원,경남,2014,25404
남,회사원,제주,2014,5269
남,회사원,대한적십자사 외,2014,34357
남,공무원,대한적십자사,2014,51282
남,공무원,서울중앙,2014,0
남,공무원,서울서부,2014,3798
남,공무원,서울남부,2014,2824
남,공무원,서울동부,2014,5106
남,공무원,부산,2014,2905
남,공무원,대구·경북,2014,4612
남,공무원,인천,2014,2513
남,공무원,울산,2014,1289
남,공무원,경기,2014,4976
남,공무원,강원,2014,2763
남,공무원,충북,2014,1833
남,공무원,대전·세종·충남,2014,5323
남,공무원,전북,2014,3010
남,공무원,광주·전남,2014,5384
남,공무원,경남,2014,3520
남,공무원,제주,2014,1426
남,공무원,대한적십자사 외,2014,1855
남,자영업,대한적십자사,2014,41482
남,자영업,서울중앙,2014,0
남,자영업,서울서부,2014,4745
남,자영업,서울남부,2014,3576
남,자영업,서울동부,2014,5564
남,자영업,부산,2014,3841
남,자영업,대구·경북,2014,3560
남,자영업,인천,2014,3087
남,자영업,울산,2014,1276
남,자영업,경기,2014,4260
남,자영업,강원,2014,1404
남,자영업,충북,2014,1167
남,자영업,대전·세종·충남,2014,2199
남,자영업,전북,2014,1588
남,자영업,광주·전남,2014,2716
남,자영업,경남,2014,1651
남,자영업,제주,2014,848
남,자영업,대한적십자사 외,2014,3273
남,종교직,대한적십자사,2014,4488
남,종교직,서울중앙,2014,0
남,종교직,서울서부,2014,635
남,종교직,서울남부,2014,378
남,종교직,서울동부,2014,577
남,종교직,부산,2014,251
남,종교직,대구·경북,2014,292
남,종교직,인천,2014,328
남,종교직,울산,2014,72
남,종교직,경기,2014,423
남,종교직,강원,2014,130
남,종교직,충북,2014,219
남,종교직,대전·세종·충남,2014,322
남,종교직,전북,2014,317
남,종교직,광주·전남,2014,358
남,종교직,경남,2014,132
남,종교직,제주,2014,54
남,종교직,대한적십자사 외,2014,419
남,가사,대한적십자사,2014,223
남,가사,서울중앙,2014,0
남,가사,서울서부,2014,18
남,가사,서울남부,2014,33
남,가사,서울동부,2014,17
남,가사,부산,2014,34
남,가사,대구·경북,2014,17
남,가사,인천,2014,8
남,가사,울산,2014,7
남,가사,경기,2014,24
남,가사,강원,2014,7
남,가사,충북,2014,5
남,가사,대전·세종·충남,2014,7
남,가사,전북,2014,19
남,가사,광주·전남,2014,14
남,가사,경남,2014,7
남,가사,제주,2014,6
남,가사,대한적십자사 외,2014,107
남,기타,대한적십자사,2014,155526
남,기타,서울중앙,2014,0
남,기타,서울서부,2014,22162
남,기타,서울남부,2014,18751
남,기타,서울동부,2014,19888
남,기타,부산,2014,14176
남,기타,대구·경북,2014,11194
남,기타,인천,2014,11765
남,기타,울산,2014,5759
남,기타,경기,2014,11862
남,기타,강원,2014,3964
남,기타,충북,2014,3933
남,기타,대전·세종·충남,2014,8463
남,기타,전북,2014,6426
남,기타,광주·전남,2014,10867
남,기타,경남,2014,3937
남,기타,제주,2014,2379
남,기타,대한적십자사 외,2014,18329
여,고등학생,대한적십자사,2014,287758
여,고등학생,서울중앙,2014,0
여,고등학생,서울서부,2014,31537
여,고등학생,서울남부,2014,13485
여,고등학생,서울동부,2014,35594
여,고등학생,부산,2014,23577
여,고등학생,대구·경북,2014,27160
여,고등학생,인천,2014,25660
여,고등학생,울산,2014,7664
여,고등학생,경기,2014,19313
여,고등학생,강원,2014,10798
여,고등학생,충북,2014,9392
여,고등학생,대전·세종·충남,2014,19689
여,고등학생,전북,2014,13569
여,고등학생,광주·전남,2014,30774
여,고등학생,경남,2014,13406
여,고등학생,제주,2014,6140
여,고등학생,대한적십자사 외,2014,24115
여,대학생,대한적십자사,2014,339154
여,대학생,서울중앙,2014,0
여,대학생,서울서부,2014,37030
여,대학생,서울남부,2014,23862
여,대학생,서울동부,2014,37673
여,대학생,부산,2014,36549
여,대학생,대구·경북,2014,41370
여,대학생,인천,2014,18986
여,대학생,울산,2014,7765
여,대학생,경기,2014,17899
여,대학생,강원,2014,10527
여,대학생,충북,2014,10891
여,대학생,대전·세종·충남,2014,30167
여,대학생,전북,2014,16457
여,대학생,광주·전남,2014,34319
여,대학생,경남,2014,11450
여,대학생,제주,2014,4209
여,대학생,대한적십자사 외,2014,25643
여,군인,대한적십자사,2014,3842
여,군인,서울중앙,2014,0
여,군인,서울서부,2014,483
여,군인,서울남부,2014,325
여,군인,서울동부,2014,529
여,군인,부산,2014,182
여,군인,대구·경북,2014,333
여,군인,인천,2014,149
여,군인,울산,2014,21
여,군인,경기,2014,261
여,군인,강원,2014,542
여,군인,충북,2014,136
여,군인,대전·세종·충남,2014,404
여,군인,전북,2014,104
여,군인,광주·전남,2014,190
여,군인,경남,2014,171
여,군인,제주,2014,12
여,군인,대한적십자사 외,2014,200
여,회사원,대한적십자사,2014,100097
여,회사원,서울중앙,2014,0
여,회사원,서울서부,2014,16868
여,회사원,서울남부,2014,11149
여,회사원,서울동부,2014,12857
여,회사원,부산,2014,8342
여,회사원,대구·경북,2014,7720
여,회사원,인천,2014,8237
여,회사원,울산,2014,2375
여,회사원,경기,2014,9067
여,회사원,강원,2014,2692
여,회사원,충북,2014,2416
여,회사원,대전·세종·충남,2014,5444
여,회사원,전북,2014,1842
여,회사원,광주·전남,2014,5493
여,회사원,경남,2014,3495
여,회사원,제주,2014,2100
여,회사원,대한적십자사 외,2014,13940
여,공무원,대한적십자사,2014,8784
여,공무원,서울중앙,2014,0
여,공무원,서울서부,2014,655
여,공무원,서울남부,2014,642
여,공무원,서울동부,2014,1095
여,공무원,부산,2014,544
여,공무원,대구·경북,2014,836
여,공무원,인천,2014,390
여,공무원,울산,2014,209
여,공무원,경기,2014,582
여,공무원,강원,2014,501
여,공무원,충북,2014,308
여,공무원,대전·세종·충남,2014,713
여,공무원,전북,2014,389
여,공무원,광주·전남,2014,1240
여,공무원,경남,2014,399
여,공무원,제주,2014,281
여,공무원,대한적십자사 외,2014,481
여,자영업,대한적십자사,2014,3733
여,자영업,서울중앙,2014,0
여,자영업,서울서부,2014,438
여,자영업,서울남부,2014,310
여,자영업,서울동부,2014,551
여,자영업,부산,2014,353
여,자영업,대구·경북,2014,335
여,자영업,인천,2014,200
여,자영업,울산,2014,112
여,자영업,경기,2014,313
여,자영업,강원,2014,223
여,자영업,충북,2014,150
여,자영업,대전·세종·충남,2014,154
여,자영업,전북,2014,126
여,자영업,광주·전남,2014,204
여,자영업,경남,2014,120
여,자영업,제주,2014,144
여,자영업,대한적십자사 외,2014,520
여,종교직,대한적십자사,2014,562
여,종교직,서울중앙,2014,0
여,종교직,서울서부,2014,58
여,종교직,서울남부,2014,68
여,종교직,서울동부,2014,87
여,종교직,부산,2014,89
여,종교직,대구·경북,2014,40
여,종교직,인천,2014,47
여,종교직,울산,2014,2
여,종교직,경기,2014,39
여,종교직,강원,2014,8
여,종교직,충북,2014,18
여,종교직,대전·세종·충남,2014,46
여,종교직,전북,2014,26
여,종교직,광주·전남,2014,30
여,종교직,경남,2014,1
여,종교직,제주,2014,3
여,종교직,대한적십자사 외,2014,94
여,가사,대한적십자사,2014,31428
여,가사,서울중앙,2014,0
여,가사,서울서부,2014,2985
여,가사,서울남부,2014,2229
여,가사,서울동부,2014,4087
여,가사,부산,2014,3405
여,가사,대구·경북,2014,3034
여,가사,인천,2014,2683
여,가사,울산,2014,1423
여,가사,경기,2014,2357
여,가사,강원,2014,1258
여,가사,충북,2014,851
여,가사,대전·세종·충남,2014,1767
여,가사,전북,2014,1213
여,가사,광주·전남,2014,2421
여,가사,경남,2014,1239
여,가사,제주,2014,476
여,가사,대한적십자사 외,2014,2273
여,기타,대한적십자사,2014,62012
여,기타,서울중앙,2014,0
여,기타,서울서부,2014,9796
여,기타,서울남부,2014,7297
여,기타,서울동부,2014,9775
여,기타,부산,2014,5761
여,기타,대구·경북,2014,4531
여,기타,인천,2014,4999
여,기타,울산,2014,1693
여,기타,경기,2014,4408
여,기타,강원,2014,1626
여,기타,충북,2014,1435
여,기타,대전·세종·충남,2014,2889
여,기타,전북,2014,1836
여,기타,광주·전남,2014,3669
여,기타,경남,2014,1410
여,기타,제주,2014,887
여,기타,대한적십자사 외,2014,11420
남,고등학생,대한적십자사,2015,380992
남,고등학생,서울중앙,2015,0
남,고등학생,서울서부,2015,37529
남,고등학생,서울남부,2015,19224
남,고등학생,서울동부,2015,39444
남,고등학생,부산,2015,29615
남,고등학생,대구·경북,2015,31207
남,고등학생,인천,2015,28557
남,고등학생,울산,2015,18743
남,고등학생,경기,2015,29477
남,고등학생,강원,2015,15191
남,고등학생,충북,2015,15730
남,고등학생,대전·세종·충남,2015,33306
남,고등학생,전북,2015,19675
남,고등학생,광주·전남,2015,33627
남,고등학생,경남,2015,23761
남,고등학생,제주,2015,5906
남,고등학생,대한적십자사 외,2015,25610
남,대학생,대한적십자사,2015,547129
남,대학생,서울중앙,2015,0
남,대학생,서울서부,2015,54478
남,대학생,서울남부,2015,39918
남,대학생,서울동부,2015,48806
남,대학생,부산,2015,55134
남,대학생,대구·경북,2015,60288
남,대학생,인천,2015,30274
남,대학생,울산,2015,16569
남,대학생,경기,2015,36174
남,대학생,강원,2015,18785
남,대학생,충북,2015,21329
남,대학생,대전·세종·충남,2015,60338
남,대학생,전북,2015,26766
남,대학생,광주·전남,2015,47055
남,대학생,경남,2015,25875
남,대학생,제주,2015,5340
남,대학생,대한적십자사 외,2015,41262
남,군인,대한적십자사,2015,434167
남,군인,서울중앙,2015,0
남,군인,서울서부,2015,54356
남,군인,서울남부,2015,41773
남,군인,서울동부,2015,49999
남,군인,부산,2015,24304
남,군인,대구·경북,2015,30710
남,군인,인천,2015,16304
남,군인,울산,2015,6424
남,군인,경기,2015,25368
남,군인,강원,2015,63183
남,군인,충북,2015,17526
남,군인,대전·세종·충남,2015,37061
남,군인,전북,2015,23539
남,군인,광주·전남,2015,17016
남,군인,경남,2015,23458
남,군인,제주,2015,3146
남,군인,대한적십자사 외,2015,6603
남,회사원,대한적십자사,2015,405549
남,회사원,서울중앙,2015,0
남,회사원,서울서부,2015,52565
남,회사원,서울남부,2015,39590
남,회사원,서울동부,2015,37341
남,회사원,부산,2015,28356
남,회사원,대구·경북,2015,33162
남,회사원,인천,2015,28531
남,회사원,울산,2015,20008
남,회사원,경기,2015,45503
남,회사원,강원,2015,9608
남,회사원,충북,2015,11455
남,회사원,대전·세종·충남,2015,31415
남,회사원,전북,2015,13919
남,회사원,광주·전남,2015,24447
남,회사원,경남,2015,23515
남,회사원,제주,2015,6134
남,회사원,대한적십자사 외,2015,36039
남,공무원,대한적십자사,2015,57867
남,공무원,서울중앙,2015,0
남,공무원,서울서부,2015,4318
남,공무원,서울남부,2015,2987
남,공무원,서울동부,2015,5398
남,공무원,부산,2015,3651
남,공무원,대구·경북,2015,5365
남,공무원,인천,2015,2857
남,공무원,울산,2015,1446
남,공무원,경기,2015,5380
남,공무원,강원,2015,3469
남,공무원,충북,2015,2483
남,공무원,대전·세종·충남,2015,6183
남,공무원,전북,2015,3045
남,공무원,광주·전남,2015,5847
남,공무원,경남,2015,3873
남,공무원,제주,2015,1565
남,공무원,대한적십자사 외,2015,1496
남,자영업,대한적십자사,2015,41293
남,자영업,서울중앙,2015,0
남,자영업,서울서부,2015,4996
남,자영업,서울남부,2015,3374
남,자영업,서울동부,2015,5411
남,자영업,부산,2015,3634
남,자영업,대구·경북,2015,3950
남,자영업,인천,2015,2906
남,자영업,울산,2015,1183
남,자영업,경기,2015,4273
남,자영업,강원,2015,1530
남,자영업,충북,2015,1041
남,자영업,대전·세종·충남,2015,2398
남,자영업,전북,2015,1511
남,자영업,광주·전남,2015,2470
남,자영업,경남,2015,1666
남,자영업,제주,2015,950
남,자영업,대한적십자사 외,2015,2672
남,종교직,대한적십자사,2015,4732
남,종교직,서울중앙,2015,0
남,종교직,서울서부,2015,601
남,종교직,서울남부,2015,398
남,종교직,서울동부,2015,609
남,종교직,부산,2015,255
남,종교직,대구·경북,2015,328
남,종교직,인천,2015,320
남,종교직,울산,2015,84
남,종교직,경기,2015,519
남,종교직,강원,2015,162
남,종교직,충북,2015,207
남,종교직,대전·세종·충남,2015,370
남,종교직,전북,2015,346
남,종교직,광주·전남,2015,304
남,종교직,경남,2015,182
남,종교직,제주,2015,47
남,종교직,대한적십자사 외,2015,306
남,가사,대한적십자사,2015,234
남,가사,서울중앙,2015,0
남,가사,서울서부,2015,41
남,가사,서울남부,2015,23
남,가사,서울동부,2015,15
남,가사,부산,2015,17
남,가사,대구·경북,2015,41
남,가사,인천,2015,8
남,가사,울산,2015,4
남,가사,경기,2015,25
남,가사,강원,2015,9
남,가사,충북,2015,8
남,가사,대전·세종·충남,2015,11
남,가사,전북,2015,12
남,가사,광주·전남,2015,10
남,가사,경남,2015,4
남,가사,제주,2015,6
남,가사,대한적십자사 외,2015,92
남,기타,대한적십자사,2015,157783
남,기타,서울중앙,2015,0
남,기타,서울서부,2015,22776
남,기타,서울남부,2015,18267
남,기타,서울동부,2015,19540
남,기타,부산,2015,13567
남,기타,대구·경북,2015,12633
남,기타,인천,2015,11654
남,기타,울산,2015,5624
남,기타,경기,2015,12555
남,기타,강원,2015,4295
남,기타,충북,2015,3796
남,기타,대전·세종·충남,2015,9551
남,기타,전북,2015,6000
남,기타,광주·전남,2015,11033
남,기타,경남,2015,3901
남,기타,제주,2015,2591
남,기타,대한적십자사 외,2015,21585
여,고등학생,대한적십자사,2015,277510
여,고등학생,서울중앙,2015,0
여,고등학생,서울서부,2015,29952
여,고등학생,서울남부,2015,12622
여,고등학생,서울동부,2015,31846
여,고등학생,부산,2015,22434
여,고등학생,대구·경북,2015,24844
여,고등학생,인천,2015,22420
여,고등학생,울산,2015,9092
여,고등학생,경기,2015,20717
여,고등학생,강원,2015,11879
여,고등학생,충북,2015,10083
여,고등학생,대전·세종·충남,2015,20460
여,고등학생,전북,2015,12901
여,고등학생,광주·전남,2015,29638
여,고등학생,경남,2015,12210
여,고등학생,제주,2015,6412
여,고등학생,대한적십자사 외,2015,22773
여,대학생,대한적십자사,2015,342339
여,대학생,서울중앙,2015,0
여,대학생,서울서부,2015,37186
여,대학생,서울남부,2015,23611
여,대학생,서울동부,2015,32567
여,대학생,부산,2015,37659
여,대학생,대구·경북,2015,39305
여,대학생,인천,2015,19107
여,대학생,울산,2015,7866
여,대학생,경기,2015,19477
여,대학생,강원,2015,13553
여,대학생,충북,2015,10521
여,대학생,대전·세종·충남,2015,33929
여,대학생,전북,2015,15416
여,대학생,광주·전남,2015,36504
여,대학생,경남,2015,10830
여,대학생,제주,2015,4808
여,대학생,대한적십자사 외,2015,25126
여,군인,대한적십자사,2015,4192
여,군인,서울중앙,2015,0
여,군인,서울서부,2015,478
여,군인,서울남부,2015,338
여,군인,서울동부,2015,648
여,군인,부산,2015,223
여,군인,대구·경북,2015,394
여,군인,인천,2015,138
여,군인,울산,2015,21
여,군인,경기,2015,274
여,군인,강원,2015,615
여,군인,충북,2015,130
여,군인,대전·세종·충남,2015,396
여,군인,전북,2015,177
여,군인,광주·전남,2015,161
여,군인,경남,2015,188
여,군인,제주,2015,11
여,군인,대한적십자사 외,2015,167
여,회사원,대한적십자사,2015,103928
여,회사원,서울중앙,2015,0
여,회사원,서울서부,2015,17661
여,회사원,서울남부,2015,11340
여,회사원,서울동부,2015,12363
여,회사원,부산,2015,8604
여,회사원,대구·경북,2015,8009
여,회사원,인천,2015,8384
여,회사원,울산,2015,2637
여,회사원,경기,2015,10149
여,회사원,강원,2015,3209
여,회사원,충북,2015,2575
여,회사원,대전·세종·충남,2015,6491
여,회사원,전북,2015,2036
여,회사원,광주·전남,2015,5455
여,회사원,경남,2015,2986
여,회사원,제주,2015,2029
여,회사원,대한적십자사 외,2015,12989
여,공무원,대한적십자사,2015,9713
여,공무원,서울중앙,2015,0
여,공무원,서울서부,2015,748
여,공무원,서울남부,2015,607
여,공무원,서울동부,2015,1187
여,공무원,부산,2015,681
여,공무원,대구·경북,2015,911
여,공무원,인천,2015,468
여,공무원,울산,2015,226
여,공무원,경기,2015,705
여,공무원,강원,2015,600
여,공무원,충북,2015,322
여,공무원,대전·세종·충남,2015,839
여,공무원,전북,2015,424
여,공무원,광주·전남,2015,1294
여,공무원,경남,2015,401
여,공무원,제주,2015,300
여,공무원,대한적십자사 외,2015,342
여,자영업,대한적십자사,2015,3868
여,자영업,서울중앙,2015,0
여,자영업,서울서부,2015,495
여,자영업,서울남부,2015,310
여,자영업,서울동부,2015,464
여,자영업,부산,2015,312
여,자영업,대구·경북,2015,341
여,자영업,인천,2015,241
여,자영업,울산,2015,104
여,자영업,경기,2015,363
여,자영업,강원,2015,224
여,자영업,충북,2015,132
여,자영업,대전·세종·충남,2015,236
여,자영업,전북,2015,129
여,자영업,광주·전남,2015,232
여,자영업,경남,2015,144
여,자영업,제주,2015,141
여,자영업,대한적십자사 외,2015,340
여,종교직,대한적십자사,2015,598
여,종교직,서울중앙,2015,0
여,종교직,서울서부,2015,93
여,종교직,서울남부,2015,52
여,종교직,서울동부,2015,82
여,종교직,부산,2015,78
여,종교직,대구·경북,2015,41
여,종교직,인천,2015,55
여,종교직,울산,2015,6
여,종교직,경기,2015,21
여,종교직,강원,2015,8
여,종교직,충북,2015,12
여,종교직,대전·세종·충남,2015,48
여,종교직,전북,2015,21
여,종교직,광주·전남,2015,68
여,종교직,경남,2015,8
여,종교직,제주,2015,5
여,종교직,대한적십자사 외,2015,89
여,가사,대한적십자사,2015,35515
여,가사,서울중앙,2015,0
여,가사,서울서부,2015,3937
여,가사,서울남부,2015,2385
여,가사,서울동부,2015,4027
여,가사,부산,2015,3541
여,가사,대구·경북,2015,3825
여,가사,인천,2015,3134
여,가사,울산,2015,1651
여,가사,경기,2015,3007
여,가사,강원,2015,1586
여,가사,충북,2015,809
여,가사,대전·세종·충남,2015,2321
여,가사,전북,2015,1169
여,가사,광주·전남,2015,2273
여,가사,경남,2015,1392
여,가사,제주,2015,458
여,가사,대한적십자사 외,2015,2051
여,기타,대한적십자사,2015,64747
여,기타,서울중앙,2015,0
여,기타,서울서부,2015,10077
여,기타,서울남부,2015,7356
여,기타,서울동부,2015,8991
여,기타,부산,2015,5936
여,기타,대구·경북,2015,4873
여,기타,인천,2015,5489
여,기타,울산,2015,2052
여,기타,경기,2015,4761
여,기타,강원,2015,1889
여,기타,충북,2015,1468
여,기타,대전·세종·충남,2015,3811
여,기타,전북,2015,1792
여,기타,광주·전남,2015,4095
여,기타,경남,2015,1330
여,기타,제주,2015,827
여,기타,대한적십자사 외,2015,11220
남,고등학생,대한적십자사,2016,357043
남,고등학생,서울중앙,2016,0
남,고등학생,서울서부,2016,30704
남,고등학생,서울남부,2016,20659
남,고등학생,서울동부,2016,31619
남,고등학생,부산,2016,27482
남,고등학생,대구·경북,2016,32747
남,고등학생,인천,2016,25194
남,고등학생,울산,2016,18002
남,고등학생,경기,2016,27435
남,고등학생,강원,2016,13413
남,고등학생,충북,2016,14175
남,고등학생,대전·세종·충남,2016,34413
남,고등학생,전북,2016,18172
남,고등학생,광주·전남,2016,33621
남,고등학생,경남,2016,23380
남,고등학생,제주,2016,6027
남,고등학생,대한적십자사 외,2016,26653
남,대학생,대한적십자사,2016,441358
남,대학생,서울중앙,2016,0
남,대학생,서울서부,2016,45321
남,대학생,서울남부,2016,35051
남,대학생,서울동부,2016,40383
남,대학생,부산,2016,41955
남,대학생,대구·경북,2016,49467
남,대학생,인천,2016,22701
남,대학생,울산,2016,13807
남,대학생,경기,2016,29198
남,대학생,강원,2016,14792
남,대학생,충북,2016,15481
남,대학생,대전·세종·충남,2016,48778
남,대학생,전북,2016,21111
남,대학생,광주·전남,2016,38663
남,대학생,경남,2016,21012
남,대학생,제주,2016,3638
남,대학생,대한적십자사 외,2016,42915
남,군인,대한적십자사,2016,443597
남,군인,서울중앙,2016,0
남,군인,서울서부,2016,52631
남,군인,서울남부,2016,43453
남,군인,서울동부,2016,55317
남,군인,부산,2016,21940
남,군인,대구·경북,2016,28606
남,군인,인천,2016,17976
남,군인,울산,2016,5196
남,군인,경기,2016,26396
남,군인,강원,2016,73129
남,군인,충북,2016,17570
남,군인,대전·세종·충남,2016,35558
남,군인,전북,2016,25645
남,군인,광주·전남,2016,15165
남,군인,경남,2016,21814
남,군인,제주,2016,3201
남,군인,대한적십자사 외,2016,6216
남,회사원,대한적십자사,2016,421641
남,회사원,서울중앙,2016,0
남,회사원,서울서부,2016,52074
남,회사원,서울남부,2016,43518
남,회사원,서울동부,2016,38667
남,회사원,부산,2016,30628
남,회사원,대구·경북,2016,34438
남,회사원,인천,2016,29772
남,회사원,울산,2016,20433
남,회사원,경기,2016,47828
남,회사원,강원,2016,10828
남,회사원,충북,2016,11605
남,회사원,대전·세종·충남,2016,33685
남,회사원,전북,2016,12819
남,회사원,광주·전남,2016,25543
남,회사원,경남,2016,23525
남,회사원,제주,2016,6278
남,회사원,대한적십자사 외,2016,41085
남,공무원,대한적십자사,2016,61369
남,공무원,서울중앙,2016,0
남,공무원,서울서부,2016,4247
남,공무원,서울남부,2016,3384
남,공무원,서울동부,2016,5511
남,공무원,부산,2016,3391
남,공무원,대구·경북,2016,5838
남,공무원,인천,2016,2940
남,공무원,울산,2016,1375
남,공무원,경기,2016,5699
남,공무원,강원,2016,3757
남,공무원,충북,2016,2862
남,공무원,대전·세종·충남,2016,6609
남,공무원,전북,2016,3125
남,공무원,광주·전남,2016,6408
남,공무원,경남,2016,4629
남,공무원,제주,2016,1594
남,공무원,대한적십자사 외,2016,1616
남,자영업,대한적십자사,2016,41882
남,자영업,서울중앙,2016,0
남,자영업,서울서부,2016,4931
남,자영업,서울남부,2016,3543
남,자영업,서울동부,2016,5478
남,자영업,부산,2016,3665
남,자영업,대구·경북,2016,4010
남,자영업,인천,2016,2842
남,자영업,울산,2016,1231
남,자영업,경기,2016,4438
남,자영업,강원,2016,1576
남,자영업,충북,2016,1188
남,자영업,대전·세종·충남,2016,2560
남,자영업,전북,2016,1295
남,자영업,광주·전남,2016,2510
남,자영업,경남,2016,1632
남,자영업,제주,2016,983
남,자영업,대한적십자사 외,2016,2427
남,종교직,대한적십자사,2016,4389
남,종교직,서울중앙,2016,0
남,종교직,서울서부,2016,504
남,종교직,서울남부,2016,401
남,종교직,서울동부,2016,575
남,종교직,부산,2016,215
남,종교직,대구·경북,2016,325
남,종교직,인천,2016,269
남,종교직,울산,2016,72
남,종교직,경기,2016,510
남,종교직,강원,2016,269
남,종교직,충북,2016,133
남,종교직,대전·세종·충남,2016,279
