promo_name,promo_url,promo_hits,region,gender,special_promo_coef,special_promo_p_val,special_promo_control_coef,special_promo_control_p_val,special_promo_dates,special_promo_control_dates
[서울남부혈액원]1월  혈소판 헌혈 주간 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180081&result=L,5369,서울남부,여,0.07509592687284164,0.46924870167785193,-0.12940397978603654,0.03595989342828962,10,28
2022년 서울남부혈액원 크리스마스 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=165217&result=L,19820,서울남부,남,0.12289841780069533,0.005216401983759781,0.17594091047896485,2.5150153766571014e-05,25,28
2022년 서울남부혈액원 크리스마스 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=165217&result=L,19820,서울남부,여,0.053795800172670986,0.41100233416554255,-0.06154830654178156,0.3204009120374191,25,28
헌혈한 당신을 위한 특별한 하루,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164417&result=L,22203,서울남부,남,-0.030455350878722403,0.2860256154164011,0.07377484812429326,0.07782993586454917,62,28
헌혈한 당신을 위한 특별한 하루,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164417&result=L,22203,서울남부,여,0.042263919545583686,0.31326187388513294,0.4510856925095778,4.2858387814060954e-13,62,28
봄에는 헌혈,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162897&result=L,21354,서울남부,남,-0.14908199542949346,0.0001166350936257315,-0.06246825430150278,0.1287989664303048,32,28
봄에는 헌혈,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162897&result=L,21354,서울남부,여,-0.016271408765501913,0.7798841124190353,0.09416115694587912,0.12966831233134646,32,28
3·1운동 헌혈운동,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162777&result=L,19558,서울남부,남,-0.17771762782963524,4.963294685734019e-06,-0.1410103479910956,0.000543526960051236,31,28
3·1운동 헌혈운동,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162777&result=L,19558,서울남부,여,-0.10546637005352472,0.07320514781751977,0.04595615783850956,0.45694480597047504,31,28
서울남부혈액원에서 헌혈하고 호랑이 기운 받아가세요,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162657&result=L,5658,서울남부,남,-0.05827264344725117,0.3795585781237152,-0.07727211370965492,0.06313646563954765,11,28
서울남부혈액원에서 헌혈하고 호랑이 기운 받아가세요,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162657&result=L,5658,서울남부,여,-0.08711179214228039,0.3746371661687302,-0.14658654967009166,0.017260108494449686,11,28
새해맞이 내지갑속선물 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162505&result=L,23069,서울남부,남,-0.13317878421340607,0.005333831192124447,0.022020102998746047,0.5999419436250262,21,28
새해맞이 내지갑속선물 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162505&result=L,23069,서울남부,여,-0.2491793299971753,0.00042339828246964675,0.012505105342514764,0.8401690274900941,21,28
2021년 서울남부혈액원 크리스마스 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162297&result=L,18975,서울남부,남,0.07820583917931222,0.12137191974453837,0.10595165748347188,0.011474768456968302,19,28
